time, COPx, COPy, Fz, TopLeft, TopRight, BottomLeft, BottomRight
0.01, -3.9, 13.8, 66.5, 78.6814, 70.02828, 56.95099, 60.71367
0.02, -3.9, 13.8, 66.5, 78.6814, 70.02828, 56.95099, 60.71367
0.03, -4.1, 13.4, 66.5, 78.53004, 69.83288, 57.30639, 60.86955
0.04, -4.3, 13.5, 66.6, 78.71925, 69.91104, 57.38536, 60.83058
0.05, -4.3, 13.5, 66.6, 78.71925, 69.91104, 57.38536, 60.83058
0.06, -4.5, 13.7, 66.6, 78.90845, 69.91104, 57.30639, 60.75264
0.07, -4.5, 13.6, 66.7, 78.98413, 69.91104, 57.46434, 60.86955
0.08, -4.5, 13.6, 66.7, 78.98413, 69.91104, 57.46434, 60.86955
0.09, -4.6, 14, 66.5, 79.05981, 69.95012, 57.14843, 60.47986
0.1, -4.6, 14, 66.5, 79.05981, 69.95012, 57.14843, 60.47986
0.11, -5.1, 13.8, 66.6, 79.09766, 69.75471, 57.42485, 60.47986
0.12, -4.6, 13.5, 66.6, 78.87061, 69.87196, 57.54332, 60.79161
0.13, -4.6, 13.5, 66.6, 78.87061, 69.87196, 57.54332, 60.79161
0.14, -5.1, 13.6, 66.7, 79.09766, 69.91104, 57.78025, 60.59676
0.15, -5.1, 13.6, 66.7, 79.09766, 69.91104, 57.78025, 60.59676
0.16, -5.3, 13.7, 66.8, 79.3247, 69.87196, 57.74077, 60.5578
0.17, -5.2, 14, 66.8, 79.55174, 70.10644, 57.54332, 60.51883
0.18, -5.2, 14, 66.8, 79.55174, 70.10644, 57.54332, 60.51883
0.19, -5.4, 13.9, 66.6, 79.28686, 69.87196, 57.58281, 60.28502
0.2, -5.2, 13.8, 66.6, 79.17334, 69.91104, 57.6223, 60.36296
0.21, -5.2, 13.8, 66.6, 79.17334, 69.91104, 57.6223, 60.36296
0.22, -5.1, 13.9, 66.6, 79.21117, 69.83288, 57.38536, 60.40192
0.23, -5.1, 13.9, 66.6, 79.21117, 69.83288, 57.38536, 60.40192
0.24, -5.7, 13.7, 66.6, 79.40038, 69.52023, 57.6223, 60.40192
0.25, -5.6, 13.6, 66.7, 79.36254, 69.48116, 57.70128, 60.59676
0.26, -5.6, 13.6, 66.7, 79.36254, 69.48116, 57.70128, 60.59676
0.27, -6.1, 13.7, 66.8, 79.55174, 69.5984, 58.01719, 60.32399
0.28, -6.1, 13.7, 66.8, 79.55174, 69.5984, 58.01719, 60.32399
0.29, -6.6, 13.7, 66.6, 79.51391, 69.32483, 57.93821, 59.97327
0.3, -6.7, 13.7, 66.7, 79.55174, 69.52023, 58.21464, 59.97327
0.31, -6.7, 13.7, 66.7, 79.55174, 69.52023, 58.21464, 59.97327
0.32, -6.7, 13.7, 66.5, 79.47607, 69.28575, 58.01719, 59.85637
0.33, -6.7, 13.4, 66.7, 79.51391, 69.20759, 58.25412, 60.28502
0.34, -6.7, 13.4, 66.7, 79.51391, 69.20759, 58.25412, 60.28502
0.35, -7.1, 13.4, 66.7, 79.62743, 69.16851, 58.49106, 60.12915
0.36, -7.1, 13.4, 66.7, 79.62743, 69.16851, 58.49106, 60.12915
0.37, -6.7, 13.2, 66.7, 79.36254, 69.16851, 58.41208, 60.32399
0.38, -7, 13, 66.6, 79.40038, 68.7777, 58.45157, 60.36296
0.39, -7, 13, 66.6, 79.40038, 68.7777, 58.45157, 60.36296
0.4, -7.2, 13.1, 66.6, 79.24902, 68.89494, 58.60952, 60.05121
0.41, -7.7, 13.4, 66.7, 79.85447, 68.93403, 58.60952, 60.01224
0.42, -7.7, 13.4, 66.7, 79.85447, 68.93403, 58.60952, 60.01224
0.43, -7.5, 13.7, 66.8, 79.96799, 69.28575, 58.49106, 59.81739
0.44, -7.5, 13.7, 66.8, 79.96799, 69.28575, 58.49106, 59.81739
0.45, -7.5, 13.5, 66.7, 79.85447, 69.09035, 58.49106, 59.9343
0.46, -7.5, 13.5, 66.7, 79.85447, 69.09035, 58.49106, 59.9343
0.47, -7.7, 13.4, 66.6, 79.70311, 68.93403, 58.60952, 59.77843
0.48, -8, 13.4, 66.6, 79.62743, 68.81679, 58.72799, 59.62255
0.49, -8, 13.4, 66.6, 79.62743, 68.81679, 58.72799, 59.62255
0.5, -8, 13.1, 66.7, 79.66527, 68.66046, 58.84646, 59.97327
0.51, -8, 13.1, 66.7, 79.66527, 68.66046, 58.84646, 59.97327
0.52, -8.3, 13.7, 66.9, 80.34641, 69.16851, 58.84646, 59.73946
0.53, -8.3, 13.7, 66.9, 80.34641, 69.16851, 58.84646, 59.73946
0.54, -8.8, 14.6, 66.8, 81.02753, 69.24667, 58.25412, 59.11596
0.55, -8.8, 14.6, 66.8, 81.02753, 69.24667, 58.25412, 59.11596
0.56, -8.8, 14.6, 66.8, 81.02753, 69.24667, 58.25412, 59.11596
0.57, -8.5, 15.2, 66.7, 81.1789, 69.55931, 57.70128, 58.72628
0.58, -8.8, 15.8, 66.5, 81.48163, 69.55931, 57.18792, 58.25866
0.59, -9.1, 16.5, 66.4, 81.8222, 69.67656, 56.75354, 57.67413
0.6, -9.1, 16.5, 66.4, 81.8222, 69.67656, 56.75354, 57.67413
0.61, -9.1, 16.5, 66.4, 81.8222, 69.67656, 56.75354, 57.67413
0.62, -8, 16.9, 66.3, 81.59515, 70.1846, 56.16121, 57.75207
0.63, -8, 16.9, 66.3, 81.59515, 70.1846, 56.16121, 57.75207
0.64, -7.6, 17.5, 66.4, 81.97356, 70.77081, 55.80581, 57.63516
0.65, -7.6, 17.5, 66.4, 81.97356, 70.77081, 55.80581, 57.63516
0.66, -7.5, 18.1, 66.4, 82.20061, 71.23978, 55.52939, 57.24548
0.67, -7.5, 18.1, 66.4, 82.20061, 71.23978, 55.52939, 57.24548
0.68, -7.2, 17.9, 66.7, 82.12492, 71.55241, 55.88478, 57.55722
0.69, -6.4, 18.2, 66.6, 82.23844, 71.66966, 55.13449, 57.75207
0.7, -6.4, 18.2, 66.6, 82.23844, 71.66966, 55.13449, 57.75207
0.71, -5.9, 18.6, 66.8, 82.38981, 72.37311, 55.09501, 57.79104
0.72, -5.9, 18.6, 66.8, 82.38981, 72.37311, 55.09501, 57.79104
0.73, -5.6, 18.8, 66.8, 82.31413, 72.76392, 55.05552, 57.63516
0.74, -5.2, 19.5, 66.6, 82.42765, 73.07655, 54.34472, 57.20651
0.75, -5.2, 19.5, 66.6, 82.42765, 73.07655, 54.34472, 57.20651
0.76, -5.1, 19.7, 66.5, 82.23844, 73.03748, 54.14727, 57.01167
0.77, -5.1, 19.7, 66.5, 82.23844, 73.03748, 54.14727, 57.01167
0.78, -4.8, 19.7, 66.3, 82.08708, 72.84207, 53.71289, 57.05063
0.79, -4.8, 19.7, 66.3, 82.08708, 72.84207, 53.71289, 57.05063
0.8, -4.9, 19.3, 66.4, 81.89788, 72.72483, 54.10778, 57.16754
0.81, -5.2, 18.9, 66.5, 81.97356, 72.60759, 54.54216, 57.47929
0.82, -5.2, 18.9, 66.5, 81.97356, 72.60759, 54.54216, 57.47929
0.83, -4.7, 18.7, 66.7, 82.04924, 72.68575, 54.58165, 58.02485
0.84, -4.5, 18.6, 66.7, 81.78436, 72.84207, 54.7396, 58.06382
0.85, -4.5, 18.6, 66.7, 81.78436, 72.84207, 54.7396, 58.06382
0.86, -4.7, 18.4, 66.7, 81.67083, 72.72483, 54.89756, 57.98588
0.87, -4.7, 18.4, 66.7, 81.67083, 72.72483, 54.89756, 57.98588
0.88, -4.2, 18, 66.8, 81.29243, 72.88116, 55.17398, 58.33659
0.89, -4.2, 17.5, 66.8, 81.02753, 72.56851, 55.41092, 58.64834
0.9, -4.2, 17.5, 66.8, 81.02753, 72.56851, 55.41092, 58.64834
0.91, -4, 17.4, 66.8, 80.9897, 72.41219, 55.29245, 58.80422
0.92, -3.7, 17.6, 66.8, 80.91402, 72.72483, 55.21347, 58.76525
0.93, -3.7, 17.6, 66.8, 80.91402, 72.72483, 55.21347, 58.76525
0.94, -3.3, 18, 66.7, 80.9897, 72.92023, 54.7396, 58.72628
0.95, -3.3, 18, 66.7, 80.9897, 72.92023, 54.7396, 58.72628
0.96, -3.3, 18, 66.6, 80.91402, 72.72483, 54.58165, 58.64834
0.97, -3.1, 17.9, 66.5, 80.64913, 72.60759, 54.42369, 58.60937
0.98, -3.1, 17.9, 66.5, 80.64913, 72.60759, 54.42369, 58.60937
0.99, -2.9, 17.9, 66.5, 80.53561, 72.76392, 54.50267, 58.64834
1, -2.9, 17.9, 66.5, 80.53561, 72.76392, 54.50267, 58.64834
1.01, -2.7, 17.7, 66.6, 80.61129, 72.68575, 54.54216, 59.03802
1.02, -2.3, 17.9, 66.7, 80.76266, 73.07655, 54.3842, 59.15493
1.03, -2.3, 17.9, 66.7, 80.76266, 73.07655, 54.3842, 59.15493
1.04, -2, 18.4, 66.7, 80.72482, 73.62368, 54.22625, 58.76525
1.05, -2.6, 19.1, 66.7, 81.44379, 73.70184, 53.87085, 58.33659
1.06, -2.6, 19.1, 66.7, 81.44379, 73.70184, 53.87085, 58.33659
1.07, -2.8, 19.6, 66.7, 81.67083, 73.9754, 53.6734, 57.83
1.08, -2.8, 19.6, 66.7, 81.67083, 73.9754, 53.6734, 57.83
1.09, -3.5, 20.1, 66.6, 82.27628, 73.85816, 53.43647, 57.47929
1.1, -3.4, 20.1, 66.6, 82.20061, 73.9754, 53.47596, 57.40135
1.11, -3.4, 20.1, 66.6, 82.20061, 73.9754, 53.47596, 57.40135
1.12, -3.7, 20.3, 66.6, 82.50333, 73.85816, 53.318, 57.32342
1.13, -3.9, 20.5, 66.4, 82.54118, 73.54552, 53.04158, 57.12857
1.14, -3.9, 20.5, 66.4, 82.54118, 73.54552, 53.04158, 57.12857
1.15, -4.8, 20.7, 66.5, 82.99526, 73.46736, 53.23903, 56.77785
1.16, -4.8, 20.7, 66.5, 82.99526, 73.46736, 53.23903, 56.77785
1.17, -5.2, 20.4, 66.5, 82.88174, 73.19379, 53.51545, 56.77785
1.18, -5.4, 20.2, 66.6, 82.99526, 73.07655, 53.79187, 56.93373
1.19, -5.4, 20.2, 66.6, 82.99526, 73.07655, 53.79187, 56.93373
1.2, -5.4, 20.3, 66.7, 83.22231, 73.31104, 53.79187, 56.9727
1.21, -5.4, 20.3, 66.7, 83.22231, 73.31104, 53.79187, 56.9727
1.22, -5.3, 20.2, 66.6, 82.95742, 73.11564, 53.71289, 57.01167
1.23, -5.4, 20.2, 66.7, 83.0331, 73.3892, 54.0288, 56.89476
1.24, -5.4, 20.2, 66.7, 83.0331, 73.3892, 54.0288, 56.89476
1.25, -5.1, 19.9, 66.8, 82.99526, 73.35012, 54.10778, 57.32342
1.26, -5.1, 19.9, 66.8, 82.99526, 73.35012, 54.10778, 57.32342
1.27, -5.2, 20.6, 66.8, 83.37367, 73.70184, 53.75238, 56.89476
1.28, -5.2, 20.6, 66.8, 83.37367, 73.70184, 53.75238, 56.89476
1.29, -4.7, 20.9, 66.7, 83.26015, 73.85816, 53.27851, 56.85579
1.3, -4.2, 21.2, 66.7, 83.22231, 74.40529, 53.12056, 56.69992
1.31, -4, 21.3, 66.7, 83.26015, 74.24897, 52.80465, 56.85579
1.32, -4, 21.3, 66.7, 83.26015, 74.24897, 52.80465, 56.85579
1.33, -3.8, 22.3, 66.7, 83.78992, 74.9915, 52.21231, 56.27126
1.34, -3.2, 23.1, 66.6, 83.8656, 75.46046, 51.50151, 55.95952
1.35, -3.2, 23.1, 66.6, 83.8656, 75.46046, 51.50151, 55.95952
1.36, -3.5, 23.5, 66.5, 84.0548, 75.42139, 51.30407, 55.56983
1.37, -3.5, 23.5, 66.5, 84.0548, 75.42139, 51.30407, 55.56983
1.38, -3, 24, 66.4, 84.31969, 75.69495, 50.71173, 55.53086
1.39, -2.5, 23.7, 66.6, 84.16833, 76.00759, 50.90918, 55.88158
1.4, -2.5, 23.7, 66.6, 84.16833, 76.00759, 50.90918, 55.88158
1.41, -1.6, 24.1, 66.7, 83.97913, 76.75012, 50.63275, 55.84261
1.42, -1.6, 24.1, 66.7, 83.97913, 76.75012, 50.63275, 55.84261
1.43, -1.2, 24.4, 66.6, 84.0548, 76.7892, 50.1194, 55.88158
1.44, -1.1, 24.2, 66.7, 83.90344, 76.90644, 50.43531, 55.99849
1.45, -1.1, 24.2, 66.7, 83.90344, 76.90644, 50.43531, 55.99849
1.46, -1, 23.8, 66.6, 83.52503, 76.5938, 50.4748, 56.11539
1.47, -0.5, 23.3, 66.6, 83.07095, 76.47655, 50.71173, 56.58302
1.48, -0.5, 23.3, 66.6, 83.07095, 76.47655, 50.71173, 56.58302
1.49, -0.5, 23.2, 66.7, 83.07095, 76.67196, 50.90918, 56.62198
1.5, -0.5, 23.2, 66.7, 83.07095, 76.67196, 50.90918, 56.62198
1.51, -0.4, 23, 66.8, 83.14663, 76.55472, 50.94867, 57.01167
1.52, -0.4, 23, 66.8, 83.14663, 76.55472, 50.94867, 57.01167
1.53, -0.7, 23.4, 66.9, 83.52503, 76.82828, 50.86969, 56.69992
1.54, -0.7, 23.4, 66.9, 83.52503, 76.82828, 50.86969, 56.69992
1.55, -0.6, 23.3, 66.6, 83.10879, 76.63287, 50.8302, 56.50508
1.56, -0.6, 23.3, 66.6, 83.10879, 76.63287, 50.8302, 56.50508
1.57, -0.9, 23.3, 66.6, 83.18447, 76.47655, 50.86969, 56.42714
1.58, -0.9, 23.3, 66.6, 83.18447, 76.47655, 50.86969, 56.42714
1.59, -0.8, 23.4, 66.6, 83.26015, 76.35931, 50.67224, 56.46611
1.6, -0.8, 23.4, 66.6, 83.26015, 76.35931, 50.67224, 56.46611
1.61, -1, 23.7, 66.5, 83.48719, 76.39839, 50.4748, 56.2323
1.62, -1, 23.7, 66.5, 83.48719, 76.39839, 50.4748, 56.2323
1.63, -1, 23.5, 66.7, 83.63856, 76.55472, 50.75122, 56.50508
1.64, -1, 23.5, 66.7, 83.63856, 76.55472, 50.75122, 56.50508
1.65, -1.4, 23.6, 66.8, 83.94128, 76.47655, 50.75122, 56.42714
1.66, -1.4, 23.6, 66.8, 83.94128, 76.47655, 50.75122, 56.42714
1.67, -1.3, 23.7, 66.7, 83.60072, 76.63287, 50.79071, 56.11539
1.68, -1.3, 23.7, 66.7, 83.60072, 76.63287, 50.79071, 56.11539
1.69, -1.5, 23.7, 66.7, 83.63856, 76.71104, 51.02765, 55.99849
1.7, -1.3, 23.5, 66.5, 83.33583, 76.35931, 50.79071, 56.15436
1.71, -1.3, 23.5, 66.5, 83.33583, 76.35931, 50.79071, 56.15436
1.72, -1.2, 23.7, 66.5, 83.52503, 76.39839, 50.55377, 56.15436
1.73, -1.2, 23.7, 66.5, 83.52503, 76.39839, 50.55377, 56.15436
1.74, -2.2, 23.4, 66.5, 83.56287, 75.85126, 51.02765, 55.95952
1.75, -2.2, 23.4, 66.5, 83.56287, 75.85126, 51.02765, 55.95952
1.76, -2, 23.5, 66.6, 83.60072, 76.24207, 51.06713, 55.92055
1.77, -2, 23.5, 66.6, 83.60072, 76.24207, 51.06713, 55.92055
1.78, -2.7, 23.1, 66.6, 83.78992, 75.69495, 51.38305, 56.07642
1.79, -2.7, 23.1, 66.6, 83.78992, 75.69495, 51.38305, 56.07642
1.8, -3.1, 23, 66.7, 83.97913, 75.61678, 51.65947, 56.07642
1.81, -3.1, 23, 66.7, 83.97913, 75.61678, 51.65947, 56.07642
1.82, -3.6, 22.9, 66.8, 84.13049, 75.49954, 51.97538, 56.03746
1.83, -3.6, 22.9, 66.8, 84.13049, 75.49954, 51.97538, 56.03746
1.84, -3.3, 23, 66.8, 84.09264, 75.65587, 51.81742, 56.15436
1.85, -3.3, 23, 66.8, 84.09264, 75.65587, 51.81742, 56.15436
1.86, -3.7, 23.4, 66.8, 84.43322, 75.65587, 51.65947, 55.80364
1.87, -4, 23.4, 66.8, 84.62242, 75.65587, 51.77793, 55.76468
1.88, -4, 23.4, 66.8, 84.62242, 75.65587, 51.77793, 55.76468
1.89, -4.2, 24, 66.8, 85.00083, 75.85126, 51.42253, 55.33603
1.9, -3.9, 24, 66.6, 84.66026, 75.77311, 51.26458, 55.25809
1.91, -3.4, 24.3, 66.6, 84.81162, 76.00759, 50.79071, 55.37499
1.92, -3.4, 24.3, 66.6, 84.81162, 76.00759, 50.79071, 55.37499
1.93, -2.9, 24.7, 66.5, 84.58458, 76.39839, 50.51429, 55.10221
1.94, -2.9, 24.7, 66.5, 84.58458, 76.39839, 50.51429, 55.10221
1.95, -2.8, 24.4, 66.7, 84.73594, 76.51564, 50.75122, 55.45293
1.96, -2, 24.4, 66.6, 84.24401, 76.5938, 50.43531, 55.53086
1.97, -2, 24.4, 66.6, 84.24401, 76.5938, 50.43531, 55.53086
1.98, -2, 24.4, 66.6, 84.24401, 76.5938, 50.43531, 55.53086
1.99, -1.7, 24.3, 66.7, 84.24401, 76.7892, 50.51429, 55.76468
2, -1.6, 24.1, 66.6, 83.97913, 76.5938, 50.4748, 55.84261
2.01, -1.6, 24.1, 66.6, 83.97913, 76.5938, 50.4748, 55.84261
2.02, -1.3, 24, 66.6, 83.75208, 76.7892, 50.59326, 55.88158
2.03, -0.7, 24, 66.7, 83.75208, 76.86736, 50.31684, 56.2323
2.04, -0.7, 24, 66.7, 83.75208, 76.86736, 50.31684, 56.2323
2.05, -0.8, 23.6, 66.6, 83.37367, 76.67196, 50.63275, 56.31023
2.06, -0.8, 23.6, 66.6, 83.37367, 76.67196, 50.63275, 56.31023
2.07, -0.4, 23.2, 66.7, 83.14663, 76.63287, 50.8302, 56.73889
2.08, -0.4, 23.2, 66.7, 83.14663, 76.63287, 50.8302, 56.73889
2.09, -0.4, 23.2, 66.7, 83.14663, 76.63287, 50.8302, 56.73889
2.1, -1, 23.1, 66.8, 83.41151, 76.55472, 51.1856, 56.69992
2.11, -1, 23.1, 66.8, 83.41151, 76.55472, 51.1856, 56.69992
2.12, -0.9, 23, 66.8, 83.37367, 76.43748, 51.06713, 56.85579
2.13, -2, 23, 66.6, 83.44935, 75.92943, 51.34356, 56.31023
2.14, -2, 23, 66.6, 83.44935, 75.92943, 51.34356, 56.31023
2.15, -1.9, 23.1, 66.6, 83.26015, 76.12483, 51.38305, 56.15436
2.16, -1.9, 23.1, 66.6, 83.26015, 76.12483, 51.38305, 56.15436
2.17, -1.9, 22.8, 66.6, 83.37367, 75.77311, 51.34356, 56.50508
2.18, -1.5, 22.9, 66.6, 83.26015, 76.00759, 51.22509, 56.54405
2.19, -1.5, 22.9, 66.6, 83.26015, 76.00759, 51.22509, 56.54405
2.2, -1.8, 23, 66.7, 83.44935, 76.08575, 51.34356, 56.42714
2.21, -1.4, 22.9, 66.7, 83.22231, 76.12483, 51.22509, 56.54405
2.22, -1.4, 22.9, 66.7, 83.22231, 76.12483, 51.22509, 56.54405
2.23, -1.4, 22.9, 66.7, 83.22231, 76.12483, 51.22509, 56.58302
2.24, -1.4, 22.9, 66.7, 83.22231, 76.12483, 51.22509, 56.58302
2.25, -1.6, 22.6, 66.6, 82.99526, 75.77311, 51.38305, 56.54405
2.26, -1.2, 22.2, 66.6, 82.76822, 75.73402, 51.541, 57.01167
2.27, -1.2, 22.2, 66.6, 82.76822, 75.73402, 51.541, 57.01167
2.28, -0.9, 22, 66.8, 82.76822, 75.92943, 51.65947, 57.36238
2.29, -0.9, 22, 66.8, 82.76822, 75.92943, 51.65947, 57.36238
2.3, -0.9, 22, 66.7, 82.61685, 75.69495, 51.58049, 57.28445
2.31, -0.6, 22, 66.7, 82.54118, 75.89035, 51.541, 57.36238
2.32, -0.6, 22, 66.7, 82.54118, 75.89035, 51.541, 57.36238
2.33, -0.8, 21.9, 66.6, 82.35197, 75.73402, 51.61998, 57.16754
2.34, -1.2, 21.5, 66.7, 82.54118, 75.3823, 51.93589, 57.51826
2.35, -1.2, 21.5, 66.7, 82.54118, 75.3823, 51.93589, 57.51826
2.36, -1.2, 21.7, 66.6, 82.46549, 75.46046, 51.77793, 57.24548
2.37, -1.2, 21.7, 66.6, 82.46549, 75.46046, 51.77793, 57.24548
2.38, -1.7, 21.7, 66.8, 82.91958, 75.3823, 51.97538, 57.32342
2.39, -1.9, 21.8, 66.8, 82.84389, 75.61678, 52.17282, 57.05063
2.4, -1.9, 21.8, 66.8, 82.84389, 75.61678, 52.17282, 57.05063
2.41, -1.8, 22, 66.7, 82.99526, 75.53863, 51.85691, 57.05063
2.42, -1.8, 22, 66.7, 82.99526, 75.53863, 51.85691, 57.05063
2.43, -2.1, 21.9, 66.6, 82.88174, 75.1869, 51.8964, 56.89476
2.44, -2.1, 21.9, 66.8, 82.99526, 75.42139, 52.09385, 57.01167
2.45, -2.1, 21.9, 66.8, 82.99526, 75.42139, 52.09385, 57.01167
2.46, -2.2, 21.9, 66.7, 82.99526, 75.30414, 52.01487, 56.9727
2.47, -2.2, 22, 66.5, 82.80605, 75.1869, 51.85691, 56.73889
2.48, -2.2, 22, 66.5, 82.80605, 75.1869, 51.85691, 56.73889
2.49, -1.7, 21.9, 66.6, 82.65469, 75.46046, 51.97538, 56.9727
2.5, -1.7, 21.9, 66.6, 82.65469, 75.46046, 51.97538, 56.9727
2.51, -1.5, 21.5, 66.6, 82.54118, 75.10874, 51.8964, 57.40135
2.52, -1.3, 21.5, 66.8, 82.61685, 75.42139, 52.01487, 57.5962
2.53, -1.3, 21.5, 66.8, 82.61685, 75.42139, 52.01487, 57.5962
2.54, -1.6, 21.2, 66.8, 82.46549, 75.26506, 52.37027, 57.47929
2.55, -0.9, 20.7, 66.7, 81.89788, 75.03058, 52.37027, 58.02485
2.56, -0.9, 20.7, 66.7, 81.89788, 75.03058, 52.37027, 58.02485
2.57, -0.8, 20.4, 66.7, 81.74651, 74.95242, 52.52822, 58.21969
2.58, -0.8, 20.4, 66.7, 81.74651, 74.95242, 52.52822, 58.21969
2.59, -0.6, 19.8, 66.7, 81.25459, 74.60069, 52.68618, 58.57041
2.6, -0.3, 19.7, 66.7, 81.14106, 74.63977, 52.64669, 58.76525
2.61, -0.3, 19.7, 66.7, 81.14106, 74.63977, 52.64669, 58.76525
2.62, -0.6, 19.5, 66.7, 81.06538, 74.60069, 53.04158, 58.64834
2.63, -0.6, 19.5, 66.7, 81.06538, 74.60069, 53.04158, 58.64834
2.64, -0.2, 19.2, 66.6, 80.68697, 74.36621, 52.92311, 58.92112
2.65, -0.4, 18.7, 66.5, 80.30856, 73.89725, 53.16005, 59.077
2.66, -0.4, 18.7, 66.5, 80.30856, 73.89725, 53.16005, 59.077
2.67, -0.5, 18.8, 66.7, 80.64913, 74.05357, 53.27851, 59.15493
2.68, 0, 18.6, 66.8, 80.38425, 74.28805, 53.39698, 59.42771
2.69, 0, 18.6, 66.8, 80.38425, 74.28805, 53.39698, 59.42771
2.7, 0.2, 18.1, 66.7, 79.85447, 74.20988, 53.71289, 59.62255
2.71, 0.2, 18.1, 66.7, 79.85447, 74.20988, 53.71289, 59.62255
2.72, 0, 17.7, 66.8, 79.81663, 73.89725, 53.94983, 59.89533
2.73, 0, 17.7, 66.8, 79.81663, 73.89725, 53.94983, 59.89533
2.74, 0, 17.3, 66.7, 79.36254, 73.70184, 54.30523, 59.89533
2.75, -0.2, 16.8, 66.7, 79.3247, 73.3892, 54.58165, 60.16811
2.76, -0.3, 16.3, 67, 79.36254, 73.31104, 55.13449, 60.75264
2.77, -0.3, 16.3, 67, 79.36254, 73.31104, 55.13449, 60.75264
2.78, -0.4, 16, 66.9, 78.98413, 73.03748, 55.25296, 60.63573
2.79, -0.4, 16, 66.9, 78.98413, 73.03748, 55.25296, 60.63573
2.8, -1.2, 15.8, 66.8, 78.98413, 72.64667, 55.60836, 60.36296
2.81, -1.4, 15.5, 66.7, 78.79493, 72.25587, 55.72683, 60.47986
2.82, -1.4, 15.5, 66.7, 78.79493, 72.25587, 55.72683, 60.47986
2.83, -1.6, 15.5, 66.6, 78.83277, 71.9823, 55.56887, 60.40192
2.84, -1.6, 15.5, 66.6, 78.83277, 71.9823, 55.56887, 60.40192
2.85, -1.9, 15.4, 66.5, 78.6814, 71.74782, 55.68734, 60.24605
2.86, -1.7, 15, 66.5, 78.60572, 71.5915, 55.80581, 60.63573
2.87, -1.7, 15, 66.5, 78.60572, 71.5915, 55.80581, 60.63573
2.88, -2.4, 15.1, 66.6, 78.83277, 71.47426, 56.04274, 60.40192
2.89, -2.3, 14.7, 66.7, 78.64356, 71.55241, 56.43763, 60.6747
2.9, -2.3, 14.7, 66.7, 78.64356, 71.55241, 56.43763, 60.6747
2.91, -2.1, 14.5, 66.6, 78.41652, 71.27885, 56.27967, 60.75264
2.92, -2.1, 14.5, 66.6, 78.41652, 71.27885, 56.27967, 60.75264
2.93, -2.7, 14.4, 66.5, 78.45436, 71.04437, 56.51661, 60.5578
2.94, -2.9, 14.1, 66.6, 78.34084, 70.88805, 56.83252, 60.63573
2.95, -2.9, 14.1, 66.6, 78.34084, 70.88805, 56.83252, 60.63573
2.96, -2.8, 14.4, 66.8, 78.56789, 71.43517, 56.95099, 60.5578
2.97, -2.8, 14.4, 66.8, 78.56789, 71.43517, 56.95099, 60.5578
2.98, -3.4, 14.4, 66.8, 78.83277, 71.31793, 57.14843, 60.40192
2.99, -3.4, 14.4, 66.8, 78.71925, 71.35702, 57.22741, 60.32399
3, -3.4, 14.4, 66.8, 78.71925, 71.35702, 57.22741, 60.32399
3.01, -3.3, 14.8, 66.6, 78.83277, 71.3961, 56.75354, 60.09018
3.02, -3.9, 14.7, 66.6, 78.83277, 71.12254, 56.99048, 59.81739
3.03, -3.9, 14.7, 66.6, 78.83277, 71.12254, 56.99048, 59.81739
3.04, -3.9, 14.8, 66.5, 78.87061, 71.04437, 56.9115, 59.81739
3.05, -3.9, 14.8, 66.5, 78.87061, 71.04437, 56.9115, 59.81739
3.06, -4, 14.4, 66.6, 78.75709, 70.96621, 57.22741, 60.01224
3.07, -4.2, 13.8, 66.5, 78.37868, 70.45817, 57.50383, 60.24605
3.08, -4.2, 13.8, 66.5, 78.37868, 70.45817, 57.50383, 60.24605
3.09, -4.3, 13.5, 66.6, 78.303, 70.30184, 57.81974, 60.40192
3.1, -4.3, 13.5, 66.6, 78.303, 70.30184, 57.81974, 60.40192
3.11, -4.3, 13.2, 66.6, 78.07595, 70.1846, 58.05668, 60.5578
3.12, -4.2, 13.1, 66.9, 78.303, 70.57541, 58.37259, 60.86955
3.13, -4.2, 13.1, 66.9, 78.303, 70.57541, 58.37259, 60.86955
3.14, -4.2, 13.1, 66.7, 78.11379, 70.26276, 58.13566, 60.79161
3.15, -4.2, 13.1, 66.7, 78.11379, 70.26276, 58.13566, 60.79161
3.16, -4, 13, 66.6, 77.92459, 70.14552, 58.05668, 60.79161
3.17, -4, 13, 66.6, 77.92459, 70.14552, 58.05668, 60.79161
3.18, -4.1, 12.9, 66.5, 77.77322, 70.02828, 58.13566, 60.71367
3.19, -3.2, 12.7, 66.6, 77.43266, 70.22368, 57.9777, 61.18129
3.2, -3.2, 12.7, 66.6, 77.43266, 70.22368, 57.9777, 61.18129
3.21, -3.6, 12.4, 66.5, 77.24345, 69.83288, 58.17515, 61.10336
3.22, -3.2, 12, 66.5, 76.97857, 69.7938, 58.25412, 61.49304
3.23, -3.2, 12, 66.5, 76.97857, 69.7938, 58.25412, 61.49304
3.24, -3.3, 11.3, 66.6, 76.638, 69.40299, 58.76748, 61.9217
3.25, -3.3, 11.3, 66.6, 76.638, 69.40299, 58.76748, 61.9217
3.26, -3.3, 11, 66.7, 76.638, 69.48116, 59.12288, 62.19447
3.27, -3.3, 10.7, 66.9, 76.71368, 69.48116, 59.47828, 62.50622
3.28, -3.3, 10.7, 66.9, 76.71368, 69.48116, 59.47828, 62.50622
3.29, -3.2, 11.1, 66.8, 76.8272, 69.5984, 59.08339, 62.23344
