time, COPx, COPy, Fz, TopLeft, TopRight, BottomLeft, BottomRight
0.01, 40, -9.1, 73.8, 60.58936, 75.88761, 59.90476, 99.23611
0.02, 41.9, -10.5, 79.4, 63.35529, 81.67152, 64.91986, 108.1916
0.03, 41.9, -10.5, 79.4, 63.35529, 81.67152, 64.91986, 108.1916
0.04, 42.9, -11.1, 81.9, 64.5662, 84.13358, 66.97328, 112.4562
0.05, 42.9, -11.1, 81.9, 64.5662, 84.13358, 66.97328, 112.4562
0.06, 42.5, -10.5, 82.4, 65.24734, 85.18876, 67.36818, 112.3011
0.07, 42.5, -10.5, 82.4, 65.24734, 85.18876, 67.36818, 112.3011
0.08, 43.3, -9.4, 83.1, 65.73927, 87.45542, 67.36818, 112.2623
0.09, 43.3, -9.4, 83.1, 65.73927, 87.45542, 67.36818, 112.2623
0.1, 42.5, -7.5, 83.7, 67.29074, 89.68301, 67.36818, 110.7891
0.11, 42.5, -7.5, 83.7, 67.29074, 89.68301, 67.36818, 110.7891
0.12, 42.9, -5.7, 83.5, 67.97188, 91.24622, 66.10453, 109.1996
0.13, 42.4, -3.8, 82.8, 68.35028, 92.02784, 64.91986, 106.2532
0.14, 42.4, -3.8, 82.8, 68.35028, 92.02784, 64.91986, 106.2532
0.15, 41.7, -2.1, 81.7, 68.50165, 91.98875, 63.49826, 102.9967
0.16, 41.1, -0.9, 80.3, 68.23676, 91.36347, 62.07666, 100.0502
0.17, 41.1, -0.9, 80.3, 68.23676, 91.36347, 62.07666, 100.0502
0.18, 40.7, 0, 79.1, 67.59347, 90.81635, 60.93148, 97.22015
0.19, 40.7, 0, 79.1, 67.59347, 90.81635, 60.93148, 97.22015
0.2, 40.4, 0.6, 77.6, 66.64745, 89.44852, 59.62834, 94.85526
0.21, 40, 0.5, 75.5, 64.86893, 86.98646, 58.28571, 92.1027
0.22, 40, 0.5, 75.5, 64.86893, 86.98646, 58.28571, 92.1027
0.23, 39.5, 0.5, 73.3, 62.9012, 84.48531, 56.98258, 89.00121
0.24, 39.5, 0.5, 73.3, 62.9012, 84.48531, 56.98258, 89.00121
0.25, 38.8, -0.2, 71.1, 60.70308, 81.43703, 56.11382, 86.52003
0.26, 38, -1.4, 68.9, 58.46674, 77.80255, 55.24506, 84.46529
0.27, 38, -1.4, 68.9, 58.46674, 77.80255, 55.24506, 84.46529
0.28, 37.6, -2.8, 66.8, 56.3062, 74.40255, 54.29733, 82.72072
0.29, 36.4, -4.2, 64.3, 53.80453, 70.41634, 53.3101, 80.08446
0.3, 36.4, -4.2, 64.3, 53.80453, 70.41634, 53.3101, 80.08446
0.31, 35.9, -6.2, 62.2, 51.41656, 66.66462, 52.48083, 78.61125
0.32, 35.9, -6.2, 62.2, 51.41656, 66.66462, 52.48083, 78.61125
0.33, 35.8, -9.2, 60.4, 48.72537, 62.9129, 52.2439, 78.1848
0.34, 36.9, -12.4, 59.4, 46.1858, 60.25543, 52.40186, 78.96017
0.35, 36.9, -12.4, 59.4, 46.1858, 60.25543, 52.40186, 78.96017
0.36, 37.5, -14.6, 58.3, 44.63173, 57.83244, 51.96748, 79.30908
0.37, 37.5, -14.6, 58.3, 44.63173, 57.83244, 51.96748, 79.30908
0.38, 37.3, -17.8, 57.5, 42.77443, 55.21405, 52.55981, 79.92938
0.39, 36.4, -20.2, 57, 41.5994, 53.1037, 53.27061, 80.20076
0.4, 36.4, -20.2, 57, 41.5994, 53.1037, 53.27061, 80.20076
0.41, 35, -22, 55.9, 40.57599, 50.75888, 53.34959, 79.46416
0.42, 33.5, -23.2, 55.5, 40.15904, 49.19566, 53.70499, 79.11524
0.43, 33.5, -23.2, 55.5, 40.15904, 49.19566, 53.70499, 79.11524
0.44, 31.8, -22.7, 55.9, 41.03084, 49.5083, 54.41579, 78.84386
0.45, 31.8, -22.7, 55.9, 41.03084, 49.5083, 54.41579, 78.84386
0.46, 30.8, -21.4, 56.6, 42.35748, 50.60255, 54.85017, 78.88263
0.47, 28.8, -20.1, 57, 43.60831, 51.306, 55.40302, 78.14603
0.48, 28.8, -20.1, 57, 43.60831, 51.306, 55.40302, 78.14603
0.49, 27.1, -20.1, 57.3, 44.10107, 51.34508, 56.35075, 77.95219
0.5, 24.9, -19.8, 57.8, 44.85915, 51.65773, 57.6144, 77.52573
0.51, 24.9, -19.8, 57.8, 44.85915, 51.65773, 57.6144, 77.52573
0.52, 23, -19.5, 58.2, 45.61723, 51.69681, 58.44367, 77.21558
0.53, 23, -19.5, 58.2, 45.61723, 51.69681, 58.44367, 77.21558
0.54, 21.8, -19, 58.3, 46.1858, 51.81405, 58.75958, 76.71159
0.55, 21.3, -18.2, 58.4, 46.56484, 52.40025, 58.83856, 76.01376
0.56, 21.3, -18.2, 58.4, 46.56484, 52.40025, 58.83856, 76.01376
0.57, 19.9, -17.7, 58.9, 47.28502, 53.1037, 59.7863, 75.74238
0.58, 19.9, -17.7, 58.9, 47.28502, 53.1037, 59.7863, 75.74238
0.59, 18.1, -18.4, 60, 48.1189, 53.45543, 61.99768, 76.78913
0.6, 15.6, -20, 61, 48.68747, 52.94738, 64.68292, 78.14603
0.61, 15.6, -20, 61, 48.68747, 52.94738, 64.68292, 78.14603
0.62, 13.7, -21.1, 61.7, 49.02861, 52.63474, 66.73635, 78.80509
0.63, 12.3, -22.3, 61.8, 48.72537, 51.81405, 68.03951, 79.0377
0.64, 12.3, -22.3, 61.8, 48.72537, 51.81405, 68.03951, 79.0377
0.65, 11.7, -22.8, 61.8, 48.80119, 51.14968, 68.19756, 79.23154
0.66, 11.7, -22.8, 61.8, 48.80119, 51.14968, 68.19756, 79.23154
0.67, 11.8, -22.9, 61.6, 48.61166, 50.95428, 68.03951, 79.19278
0.68, 9, -22.2, 62.2, 49.59717, 51.69681, 69.77804, 78.14603
0.69, 9, -22.2, 62.2, 49.59717, 51.69681, 69.77804, 78.14603
0.7, 3.8, -21.4, 63.2, 51.75771, 52.00945, 72.54387, 76.78913
0.71, 3.8, -21.4, 63.2, 51.75771, 52.00945, 72.54387, 76.78913
0.72, -0.7, -20.2, 63.7, 53.84243, 52.00945, 74.16386, 75.12209
0.73, -3.4, -18.6, 63.8, 55.3965, 52.36117, 74.47995, 73.41627
0.74, -3.4, -18.6, 63.8, 55.3965, 52.36117, 74.47995, 73.41627
0.75, -5.5, -17.3, 63.4, 56.49572, 52.04853, 73.80825, 71.74922
0.76, -6.6, -16.4, 63.5, 57.40542, 52.20485, 73.65021, 71.05138
0.77, -6.6, -16.4, 63.5, 57.40542, 52.20485, 73.65021, 71.05138
0.78, -7.1, -15.6, 64, 58.42883, 52.94738, 74.00581, 71.01262
0.79, -7.1, -15.6, 64, 58.42883, 52.94738, 74.00581, 71.01262
0.8, -7.1, -15.6, 64, 58.42883, 52.94738, 74.00581, 71.01262
0.81, -7, -14.4, 66.1, 60.70308, 55.52669, 75.94189, 72.44705
0.82, -7, -14.4, 66.1, 60.70308, 55.52669, 75.94189, 72.44705
0.83, -7.5, -13.7, 66.6, 61.61278, 56.38646, 76.45555, 72.36951
0.84, -6.9, -12.9, 66.3, 61.7644, 56.62094, 75.34921, 71.98183
0.85, -6.9, -12.9, 66.3, 61.7644, 56.62094, 75.34921, 71.98183
0.86, -5.6, -12.7, 65.8, 61.49907, 56.23014, 73.80825, 72.17567
0.87, -5.6, -12.7, 65.8, 61.49907, 56.23014, 73.80825, 72.17567
0.88, -3.4, -12.8, 65.5, 60.8168, 56.3083, 72.54387, 72.83474
0.89, -1.7, -13.6, 65.7, 60.13451, 56.26922, 72.42533, 74.15287
0.9, -1.7, -13.6, 65.7, 60.13451, 56.26922, 72.42533, 74.15287
0.91, -1.1, -14, 66.7, 60.58936, 57.24623, 73.68971, 75.5873
0.92, -1.1, -14, 66.7, 60.58936, 57.24623, 73.68971, 75.5873
0.93, -1.6, -15.2, 67.1, 60.32404, 56.77727, 74.99361, 76.51775
0.94, -1, -15.2, 67.1, 60.32404, 56.85543, 74.67751, 76.8279
0.95, -1, -15.2, 67.1, 60.32404, 56.85543, 74.67751, 76.8279
0.96, -1.5, -14.4, 66.6, 60.58936, 56.66003, 73.80825, 75.81992
0.97, -1.5, -14.4, 66.6, 60.58936, 56.66003, 73.80825, 75.81992
0.98, -1.4, -14.3, 66.1, 60.32404, 56.1129, 72.9785, 75.39346
0.99, -0.4, -14, 66.3, 60.47565, 56.62094, 72.62289, 75.89745
1, -0.4, -14, 66.3, 60.47565, 56.62094, 72.62289, 75.89745
1.01, 0.2, -13.6, 66.4, 60.62727, 57.12899, 72.22778, 76.09129
1.02, 0.2, -13.6, 66.4, 60.62727, 57.12899, 72.22778, 76.09129
1.03, 0.4, -12.9, 67.1, 61.57487, 58.106, 72.42533, 76.47898
1.04, 0.4, -12.6, 67.1, 61.68858, 58.3014, 72.3068, 76.28514
1.05, 0.4, -12.6, 67.1, 61.68858, 58.3014, 72.3068, 76.28514
1.06, 0.5, -12.3, 66.7, 61.61278, 58.18416, 71.71412, 75.78115
1.08, 0.9, -12.6, 66.6, 61.30955, 57.87152, 71.43754, 76.01376
1.09, 0.9, -12.6, 66.6, 61.30955, 57.87152, 71.43754, 76.01376
1.1, 1.9, -12.2, 66.5, 61.19583, 58.18416, 70.72632, 76.13007
1.11, 3, -12.7, 66.5, 60.74098, 58.22324, 70.68681, 76.90543
1.12, 3.7, -13.6, 66.8, 60.17242, 58.3014, 71.39803, 77.87465
1.13, 3.7, -13.6, 66.8, 60.17242, 58.3014, 71.39803, 77.87465
1.14, 3.7, -13.6, 66.8, 60.17242, 58.3014, 71.39803, 77.87465
1.15, 3.3, -15.4, 67.4, 59.64176, 57.79336, 73.17606, 79.23154
1.16, 3.3, -15.4, 67.4, 59.64176, 57.79336, 73.17606, 79.23154
1.17, 3.3, -15.4, 67.4, 59.64176, 57.79336, 73.17606, 79.23154
1.18, 2.7, -15.6, 67.3, 59.64176, 57.44164, 73.41313, 79.0377
1.19, 3.6, -16, 67, 58.65626, 57.44164, 73.25508, 79.0377
1.2, 2.9, -16.2, 66.8, 58.65626, 56.85543, 73.25508, 78.68879
1.21, 2.8, -17, 66.8, 58.46674, 56.19106, 73.53167, 79.34785
1.22, 2.8, -17, 66.8, 58.46674, 56.19106, 73.53167, 79.34785
1.23, 2.7, -18.1, 67, 57.89817, 55.80025, 74.638, 80.08446
1.24, 2.4, -19.3, 67.2, 57.40542, 55.21405, 75.6258, 80.85983
1.25, 2.4, -19.3, 67.2, 57.40542, 55.21405, 75.6258, 80.85983
1.26, 2.2, -20.8, 67.4, 56.79896, 54.58876, 76.81116, 81.79027
1.27, 2.2, -20.8, 67.4, 56.79896, 54.58876, 76.81116, 81.79027
1.28, 2, -21.6, 67.3, 56.3441, 53.88531, 77.20628, 82.17796
1.29, 1.2, -22.3, 67.3, 56.15458, 53.33818, 77.91749, 82.29426
1.3, 1.2, -22.3, 67.3, 56.15458, 53.33818, 77.91749, 82.29426
1.31, 0.9, -23.3, 67, 55.16908, 52.7129, 78.39163, 82.02288
1.32, 0.6, -24.2, 66.8, 54.71423, 51.81405, 78.5892, 82.33303
1.33, 0.6, -24.2, 66.8, 54.71423, 51.81405, 78.5892, 82.33303
1.34, 0.5, -24.8, 66.9, 54.33519, 51.61865, 79.26089, 82.60441
1.35, 0.5, -24.8, 66.9, 54.33519, 51.61865, 79.26089, 82.60441
1.36, 0.4, -25.6, 66.9, 53.76662, 51.306, 79.89308, 82.91456
1.37, 0.7, -26.1, 67, 53.5392, 51.07152, 80.13016, 83.49609
1.38, 0.7, -26.1, 67, 53.5392, 51.07152, 80.13016, 83.49609
1.39, 0.8, -25.8, 67.1, 53.84243, 51.26692, 79.93259, 83.57362
1.4, 0.8, -25.8, 67.1, 53.84243, 51.26692, 79.93259, 83.57362
1.41, 0.9, -25.6, 67.1, 53.95615, 51.50141, 79.89308, 83.53485
1.42, 1, -25.2, 67.1, 54.06985, 51.73589, 79.65601, 83.26347
1.43, 1, -25.2, 67.1, 54.06985, 51.73589, 79.65601, 83.26347
1.44, 0.5, -24.5, 67.4, 54.82794, 52.24393, 79.77455, 82.9921
1.45, 1, -24.1, 67.1, 54.86584, 52.24393, 78.82626, 82.75948
1.46, 0.8, -24.2, 67, 54.86584, 52.04853, 78.82626, 82.75948
1.47, 1.4, -23.3, 67, 55.24488, 52.59566, 78.07554, 82.52687
1.48, 1.4, -23.3, 67, 55.24488, 52.59566, 78.07554, 82.52687
1.49, 2.1, -22.2, 66.8, 55.4344, 53.37727, 77.00871, 81.7515
1.5, 2.6, -21.1, 66.9, 55.96507, 54.08072, 76.2975, 81.44135
1.51, 2.6, -21.1, 66.9, 55.96507, 54.08072, 76.2975, 81.44135
1.52, 2.8, -20.2, 66.8, 56.2683, 54.66692, 75.70482, 80.78229
1.53, 2.8, -20.2, 66.8, 56.2683, 54.66692, 75.70482, 80.78229
1.54, 3.6, -19.5, 66.9, 56.76105, 55.33129, 75.07263, 80.97613
1.55, 3.9, -18.8, 67, 57.2159, 55.83934, 74.59849, 80.8986
1.56, 3.9, -18.8, 67, 57.2159, 55.83934, 74.59849, 80.8986
1.57, 3.9, -18.1, 66.9, 57.36752, 56.15198, 74.12434, 80.2783
1.58, 3.9, -18.1, 66.9, 57.36752, 56.15198, 74.12434, 80.2783
1.59, 4.3, -18, 66.8, 57.32961, 56.15198, 73.72923, 80.23952
1.6, 4.8, -18, 66.9, 57.29171, 56.26922, 73.61069, 80.66599
1.61, 4.8, -18, 66.9, 57.29171, 56.26922, 73.61069, 80.66599
1.62, 5.8, -17.7, 67.1, 57.40542, 56.97267, 73.37362, 81.05367
1.63, 6.7, -17.6, 67.5, 57.55704, 57.55888, 73.37362, 81.7515
1.64, 6.7, -17.6, 67.5, 57.55704, 57.55888, 73.37362, 81.7515
1.65, 7.7, -17.4, 67.7, 57.59494, 58.106, 73.09704, 82.25549
1.66, 7.7, -17.4, 67.7, 57.59494, 58.106, 73.09704, 82.25549
1.67, 8.6, -17.3, 67.6, 57.36752, 58.26233, 72.62289, 82.48811
1.68, 9.8, -17.7, 67.1, 56.64734, 57.75428, 71.67461, 82.79826
1.69, 9.8, -17.7, 67.1, 56.64734, 57.75428, 71.67461, 82.79826
1.7, 10.7, -17.2, 66.8, 56.382, 57.9106, 70.68681, 82.41057
1.71, 10.7, -17.2, 66.8, 56.382, 57.9106, 70.68681, 82.41057
1.72, 10.7, -17.2, 66.5, 55.96507, 57.83244, 70.56828, 81.90658
1.73, 10.8, -17.6, 66.8, 56.00297, 57.87152, 71.00291, 82.48811
1.74, 10.8, -17.6, 66.8, 56.00297, 57.87152, 71.00291, 82.48811
1.75, 11, -17.4, 67.1, 56.382, 58.3014, 71.08193, 82.91456
1.76, 11.2, -17.6, 67.2, 56.3441, 58.22324, 71.20046, 83.30224
1.77, 11.2, -17.6, 67.2, 56.3441, 58.22324, 71.20046, 83.30224
1.78, 11, -17.5, 67, 56.2683, 58.06692, 71.00291, 82.95332
1.79, 10.7, -17.5, 67, 56.3062, 58.06692, 71.20046, 82.75948
1.8, 10.5, -17.6, 66.9, 56.3062, 57.87152, 71.20046, 82.75948
1.81, 10.4, -17.6, 66.8, 56.3441, 57.55888, 70.96339, 82.64318
1.82, 10.4, -17.6, 66.8, 56.3441, 57.55888, 70.96339, 82.64318
1.83, 10, -18.2, 66.9, 56.11668, 57.24623, 71.55608, 82.87579
1.84, 10.2, -18.3, 66.9, 56.00297, 57.32439, 71.71412, 83.03086
1.85, 10.2, -18.3, 66.9, 56.00297, 57.32439, 71.71412, 83.03086
1.86, 9.5, -18.6, 67.1, 56.15458, 57.20715, 72.34631, 83.18594
1.87, 9.5, -18.6, 67.1, 56.15458, 57.20715, 72.34631, 83.18594
1.88, 9.3, -19, 67.2, 56.11668, 56.93359, 72.74143, 83.53485
1.89, 9.5, -19.1, 67, 55.96507, 56.62094, 72.3068, 83.45731
1.9, 9.5, -19.1, 67, 55.96507, 56.62094, 72.3068, 83.45731
1.91, 9.1, -19.4, 67, 55.69973, 56.5037, 72.82045, 83.34101
1.92, 9.1, -19.4, 67, 55.69973, 56.5037, 72.82045, 83.34101
1.93, 9.5, -19.4, 67, 55.69973, 56.5037, 72.54387, 83.57362
1.94, 9.3, -19.7, 67, 55.47231, 56.46463, 72.89948, 83.53485
1.95, 9.3, -19.7, 67, 55.47231, 56.46463, 72.89948, 83.53485
1.96, 9.5, -19.7, 67.1, 55.54812, 56.58187, 72.93899, 83.80624
1.97, 9.5, -20, 67.3, 55.51022, 56.5037, 73.25508, 84.11639
1.98, 9.5, -20, 67.3, 55.51022, 56.5037, 73.25508, 84.11639
1.99, 10.1, -20.3, 67.2, 55.20698, 56.38646, 73.05753, 84.46529
2, 10.1, -20.3, 67.2, 55.20698, 56.38646, 73.05753, 84.46529
2.01, 10.5, -20.4, 67.3, 55.13117, 56.5037, 73.05753, 84.81422
2.02, 11.5, -20.5, 67.3, 54.75213, 56.85543, 72.93899, 85.16313
2.03, 11.5, -20.5, 67.3, 54.75213, 56.85543, 72.93899, 85.16313
2.04, 11.9, -20.2, 67.2, 54.71423, 56.93359, 72.42533, 85.00806
2.05, 11.9, -20.2, 67.2, 54.71423, 56.93359, 72.42533, 85.00806
2.06, 13, -20.7, 67, 53.95615, 56.8945, 72.14875, 85.39574
2.07, 13.2, -20, 67, 54.33519, 57.28531, 71.71412, 85.2019
2.08, 13.2, -20, 67, 54.33519, 57.28531, 71.71412, 85.2019
2.09, 13.4, -19.6, 67, 54.4489, 57.48072, 71.319, 84.96929
2.1, 13.5, -19.4, 66.9, 54.37309, 57.7152, 71.16095, 84.62037
2.11, 13.5, -19.4, 66.9, 54.37309, 57.7152, 71.16095, 84.62037
2.12, 13.3, -19.3, 66.9, 54.5247, 57.7152, 71.23997, 84.5816
2.13, 13.3, -19.3, 66.9, 54.5247, 57.7152, 71.23997, 84.5816
2.14, 13.5, -19.1, 67, 54.63842, 57.87152, 71.08193, 84.62037
2.15, 13, -19.1, 67, 54.86584, 57.75428, 71.23997, 84.5816
2.16, 13, -19.1, 67, 54.86584, 57.75428, 71.23997, 84.5816
2.17, 12.7, -18.8, 67.1, 55.28279, 57.9106, 71.23997, 84.50407
2.18, 12.7, -18.8, 67.1, 55.28279, 57.9106, 71.23997, 84.50407
2.19, 12.3, -18, 67.1, 55.81345, 58.18416, 70.92388, 83.92254
2.2, 12.3, -18, 67.1, 55.81345, 58.18416, 70.92388, 83.92254
2.21, 12.2, -17.6, 67.1, 56.19249, 58.34048, 70.6473, 83.76746
2.22, 12.2, -17.6, 67.1, 56.19249, 58.34048, 70.6473, 83.76746
2.23, 11.5, -16.7, 67, 56.72314, 58.61405, 70.41022, 82.79826
2.24, 11.5, -16.7, 67, 56.72314, 58.61405, 70.41022, 82.79826
2.25, 10.8, -16.9, 67, 56.76105, 58.3014, 70.68681, 82.64318
2.26, 10.8, -16.9, 67, 56.76105, 58.3014, 70.68681, 82.64318
2.27, 10.7, -16.8, 66.9, 56.79896, 58.18416, 70.56828, 82.44933
2.28, 10.6, -16.8, 67, 56.87476, 58.26233, 70.68681, 82.48811
2.29, 10.6, -16.8, 67, 56.87476, 58.26233, 70.68681, 82.48811
2.3, 10.2, -16.7, 67, 57.06429, 58.18416, 70.76583, 82.3718
2.31, 10.4, -16.5, 67, 57.2159, 58.22324, 70.41022, 82.33303
2.32, 10.4, -16.5, 67, 57.2159, 58.22324, 70.41022, 82.33303
2.33, 10.3, -16.6, 66.9, 57.10218, 58.06692, 70.37071, 82.25549
2.34, 10.3, -16.6, 66.9, 57.10218, 58.06692, 70.37071, 82.25549
2.35, 10.9, -16.3, 66.7, 56.87476, 58.37956, 69.93608, 81.98411
2.36, 10.6, -16.4, 66.9, 57.10218, 58.34048, 70.25218, 82.21672
2.38, 10.6, -16.4, 66.9, 57.10218, 58.34048, 70.25218, 82.21672
2.39, 10.6, -16.3, 66.9, 57.06429, 58.53589, 70.29169, 82.06165
2.4, 10.5, -16.4, 66.8, 57.02637, 58.26233, 70.21267, 82.06165
2.41, 10.7, -16.2, 67.1, 57.10218, 58.80945, 70.48925, 82.17796
2.42, 10.7, -16.2, 67.1, 57.10218, 58.80945, 70.48925, 82.17796
2.43, 10.5, -15.7, 67, 57.48122, 58.96577, 70.25218, 81.79027
2.44, 10.5, -15.7, 67, 57.48122, 58.96577, 70.25218, 81.79027
2.45, 11, -16, 67, 57.2538, 58.80945, 70.13364, 82.21672
2.46, 10.6, -15.7, 67.1, 57.48122, 59.08302, 70.25218, 81.82904
2.47, 10.6, -15.7, 67.1, 57.48122, 59.08302, 70.25218, 81.82904
2.48, 10.8, -15.8, 67.2, 57.40542, 59.23933, 70.44974, 82.13918
2.49, 10.8, -15.8, 67.2, 57.40542, 59.23933, 70.44974, 82.13918
2.5, 10.8, -15.6, 67.1, 57.51913, 59.23933, 70.17316, 81.98411
2.51, 10.8, -15.6, 67.1, 57.51913, 59.23933, 70.17316, 81.98411
2.52, 10.1, -15.5, 67, 57.74656, 58.88761, 70.21267, 81.59643
2.53, 10.1, -15.5, 67, 57.74656, 58.88761, 70.21267, 81.59643
2.54, 10.3, -15.6, 67, 57.63284, 58.84853, 70.05462, 81.6352
2.55, 10.3, -15.6, 67, 57.63284, 58.84853, 70.05462, 81.6352
2.56, 10, -15.8, 67.1, 57.63284, 58.77037, 70.44974, 81.79027
2.57, 10, -15.8, 67.1, 57.63284, 58.77037, 70.44974, 81.79027
2.58, 10.3, -16.1, 67.1, 57.40542, 58.73129, 70.52876, 82.02288
2.59, 10.3, -16.1, 67.1, 57.40542, 58.73129, 70.52876, 82.02288
2.6, 9.6, -16.6, 67.1, 57.2159, 58.37956, 71.16095, 81.94534
2.61, 9.6, -16.6, 67.1, 57.2159, 58.37956, 71.16095, 81.94534
2.62, 9.8, -16.8, 67.1, 57.2159, 58.22324, 71.16095, 82.33303
2.63, 10.1, -17.1, 67.1, 57.02637, 57.87152, 70.96339, 82.75948
2.64, 10.1, -17.1, 67.1, 57.02637, 57.87152, 70.96339, 82.75948
2.65, 10.2, -17.3, 67, 56.79896, 57.79336, 71.04242, 82.75948
2.66, 10.2, -17.6, 67.1, 56.87476, 57.67612, 71.20046, 83.18594
2.67, 10.2, -17.6, 67.1, 56.87476, 57.67612, 71.20046, 83.18594
2.68, 10.7, -17.1, 67.1, 56.83686, 58.22324, 70.88437, 82.87579
2.69, 10.7, -17.1, 67.1, 56.83686, 58.22324, 70.88437, 82.87579
2.7, 11.5, -17.3, 67.1, 56.57153, 58.22324, 70.60779, 83.26347
2.71, 11.9, -17.4, 67.1, 56.382, 58.26233, 70.48925, 83.45731
2.72, 11.9, -17.4, 67.1, 56.382, 58.26233, 70.48925, 83.45731
2.73, 12.6, -17.6, 66.9, 55.96507, 58.18416, 70.29169, 83.68993
2.74, 12.6, -17.6, 66.9, 55.96507, 58.18416, 70.29169, 83.68993
2.75, 13.5, -18.1, 67, 55.73764, 57.9106, 70.01511, 84.5816
2.76, 14.6, -18, 67.1, 55.51022, 58.53589, 69.85706, 85.00806
2.77, 14.6, -18, 67.1, 55.51022, 58.53589, 69.85706, 85.00806
2.78, 15, -18.3, 67.2, 55.16908, 58.61405, 70.01511, 85.31821
2.79, 14.9, -18.5, 67.1, 55.01746, 58.45773, 70.09413, 85.27944
2.8, 14.9, -18.5, 67.1, 55.01746, 58.45773, 70.09413, 85.27944
2.81, 15.2, -18.1, 67, 55.24488, 58.57497, 69.54096, 85.16313
2.82, 15.2, -18.1, 67, 55.24488, 58.57497, 69.54096, 85.16313
2.83, 15.9, -18, 66.9, 55.09326, 58.49681, 68.90878, 85.27944
2.84, 16.5, -18.3, 66.9, 54.86584, 58.45773, 68.90878, 85.74466
2.85, 16.5, -18.3, 66.9, 54.86584, 58.45773, 68.90878, 85.74466
2.86, 16.4, -18.5, 66.9, 54.75213, 58.37956, 69.10633, 85.89973
2.87, 16.4, -18.5, 66.9, 54.75213, 58.37956, 69.10633, 85.89973
2.88, 16.4, -18.7, 66.9, 54.67632, 58.22324, 69.14584, 85.97727
2.89, 16.6, -18.7, 67.1, 54.79004, 58.37956, 69.26438, 86.28742
2.9, 16.6, -18.7, 67.1, 54.79004, 58.37956, 69.26438, 86.28742
2.91, 16.5, -18.9, 66.9, 54.4489, 58.26233, 69.30389, 86.01604
2.92, 16, -18.7, 67, 54.75213, 58.22324, 69.42243, 85.86097
2.93, 16, -18.7, 67, 54.75213, 58.22324, 69.42243, 85.86097
2.94, 16, -18.3, 66.9, 54.86584, 58.45773, 69.26438, 85.51205
2.95, 16, -18.3, 66.9, 54.86584, 58.45773, 69.26438, 85.51205
2.96, 16, -18.3, 66.9, 54.86584, 58.37956, 69.10633, 85.43451
2.97, 15.7, -18.4, 66.9, 54.94165, 58.37956, 69.34341, 85.43451
2.98, 15.7, -18.4, 66.9, 54.94165, 58.37956, 69.34341, 85.43451
2.99, 15.1, -18.1, 67.2, 55.28279, 58.73129, 69.81755, 85.16313
3, 14.6, -18, 67.2, 55.47231, 58.73129, 70.05462, 85.00806
3.01, 14.1, -18.3, 67.1, 55.47231, 58.06692, 70.05462, 85.00806
3.02, 14.1, -17.9, 67.2, 55.81345, 58.41865, 69.93608, 84.93052
3.03, 14.1, -17.9, 67.2, 55.81345, 58.41865, 69.93608, 84.93052
3.04, 14.1, -17.7, 67, 55.58602, 58.49681, 69.77804, 84.38776
3.05, 14, -17.7, 67, 55.66183, 58.49681, 69.73853, 84.34899
3.06, 14, -17.7, 67, 55.66183, 58.49681, 69.73853, 84.34899
3.07, 13.2, -17, 67, 56.2683, 58.73129, 69.81755, 83.7287
3.08, 13.2, -17, 67, 56.2683, 58.73129, 69.81755, 83.7287
3.09, 13, -16.8, 66.9, 56.2683, 58.77037, 69.6595, 83.26347
3.1, 12.8, -16.2, 67, 56.68524, 59.12209, 69.46194, 82.9921
3.11, 12.8, -16.2, 67, 56.68524, 59.12209, 69.46194, 82.9921
3.12, 11.9, -15.4, 66.9, 57.32961, 59.20026, 69.22487, 82.13918
3.13, 11.5, -14.4, 66.7, 57.63284, 59.78646, 68.90878, 81.0149
3.14, 11.5, -14.4, 66.7, 57.63284, 59.78646, 68.90878, 81.0149
3.15, 10.6, -13.9, 66.9, 58.35302, 59.86462, 68.9878, 80.62721
3.16, 10.6, -13.9, 66.9, 58.35302, 59.86462, 68.9878, 80.62721
3.17, 10.2, -13.8, 66.9, 58.42883, 59.86462, 69.14584, 80.3946
3.18, 9.6, -13.6, 67.2, 58.95949, 60.17727, 69.58047, 80.35583
3.19, 9.6, -13.6, 67.2, 58.95949, 60.17727, 69.58047, 80.35583
3.2, 9.1, -12.6, 67.2, 59.67966, 60.72439, 69.30389, 79.61923
3.21, 9.1, -12.6, 67.2, 59.67966, 60.72439, 69.30389, 79.61923
3.22, 9, -12, 67, 59.83128, 60.88071, 68.82975, 78.99894
3.23, 8.3, -11.4, 67.1, 60.39985, 61.03704, 68.82975, 78.57248
3.24, 8.3, -11.4, 67.1, 60.39985, 61.03704, 68.82975, 78.57248
3.25, 8.1, -10.6, 67.1, 60.8168, 61.42785, 68.43463, 77.95219
3.26, 7.5, -10.3, 66.9, 61.00631, 61.3106, 68.31609, 77.33189
3.27, 7.5, -10.3, 66.9, 61.00631, 61.3106, 68.31609, 77.33189
3.28, 7, -9.9, 67.1, 61.68858, 61.46692, 68.31609, 77.25436
3.29, 7, -9.9, 67.1, 61.68858, 61.46692, 68.31609, 77.25436
3.3, 7, -9.7, 67, 61.61278, 61.62325, 68.27658, 77.02174
3.31, 7.3, -9.4, 67.1, 61.72649, 61.93589, 68.07903, 76.98297
3.32, 7.3, -9.4, 67.1, 61.72649, 61.93589, 68.07903, 76.98297
3.33, 6.3, -9, 67, 62.14343, 61.77956, 68.07903, 76.32391
