time, COPx, COPy, Fz, TopLeft, TopRight, BottomLeft, BottomRight
0.01, 29.6, -13.8, 76.7, 63.05257, 72.68301, 69.50145, 101.9111
0.02, 30.7, -15, 78.1, 63.05257, 73.54278, 71.08193, 105.0514
0.03, 31.8, -16.6, 79.2, 62.44667, 73.97266, 72.85996, 108.0366
0.04, 32, -18.1, 80.2, 62.21925, 73.97266, 74.67751, 110.479
0.05, 32, -18.1, 80.2, 62.21925, 73.97266, 74.67751, 110.479
0.06, 33.1, -18.5, 81, 62.06763, 74.9106, 75.38873, 112.1848
0.07, 33.6, -17.7, 82, 62.86337, 76.74738, 75.78384, 112.8439
0.08, 33.6, -17.7, 82, 62.86337, 76.74738, 75.78384, 112.8439
0.09, 34, -16, 82.2, 63.88506, 78.54508, 74.87508, 112.0297
0.1, 34, -16, 82.2, 63.88506, 78.54508, 74.87508, 112.0297
0.11, 34.3, -15, 82, 64.07427, 79.44393, 74.12434, 110.8667
0.12, 34.5, -14.2, 81.5, 64.03643, 79.63934, 73.13655, 109.5873
0.13, 34.5, -14.2, 81.5, 64.03643, 79.63934, 73.13655, 109.5873
0.14, 35.3, -13.7, 81.4, 63.77155, 80.34278, 72.58338, 109.2384
0.15, 35.3, -13.7, 81.4, 63.77155, 80.34278, 72.58338, 109.2384
0.16, 35.3, -13.7, 81.4, 63.77155, 80.34278, 72.58338, 109.2384
0.17, 36.1, -13.5, 81.3, 63.27961, 80.85082, 72.3068, 109.0058
0.18, 36.1, -13.5, 81.3, 63.27961, 80.85082, 72.3068, 109.0058
0.19, 36.3, -13.3, 80.3, 62.52248, 80.22554, 71.27949, 107.6101
0.2, 36.8, -13.1, 78.2, 60.74098, 78.54508, 69.18536, 104.7412
0.21, 36.8, -13.1, 78.2, 60.74098, 78.54508, 69.18536, 104.7412
0.22, 37.6, -12.7, 74.8, 57.97398, 75.73129, 65.74913, 100.0502
0.23, 37.6, -12.7, 74.8, 57.97398, 75.73129, 65.74913, 100.0502
0.24, 37.3, -12.2, 70.9, 55.4344, 71.94048, 62.03717, 94.54511
0.25, 37.5, -12.3, 67.9, 53.16016, 68.73589, 59.27294, 90.86211
0.26, 37.5, -12.3, 67.9, 53.16016, 68.73589, 59.27294, 90.86211
0.27, 37.1, -12, 65.9, 51.64399, 66.8991, 57.6144, 87.68308
0.28, 37.1, -12, 65.9, 51.64399, 66.8991, 57.6144, 87.68308
0.29, 37.3, -11.5, 63.8, 50.35525, 65.1014, 55.4425, 84.77544
0.3, 37.2, -10.6, 61.3, 48.83908, 62.9129, 52.79675, 80.8986
0.31, 37.2, -10.6, 61.3, 48.83908, 62.9129, 52.79675, 80.8986
0.32, 37.3, -10.2, 59, 47.05759, 60.9198, 50.70383, 77.5645
0.33, 36.7, -10.8, 57.4, 45.57933, 58.92669, 49.91405, 75.62608
0.34, 36.7, -10.8, 57.4, 45.57933, 58.92669, 49.91405, 75.62608
0.35, 35.8, -11.7, 56.9, 44.93496, 57.75428, 50.15099, 75.08331
0.36, 35.8, -11.7, 56.9, 44.93496, 57.75428, 50.15099, 75.08331
0.37, 34.4, -13.6, 57.3, 44.89706, 56.66003, 51.57259, 76.32391
0.38, 34.4, -13.6, 57.3, 44.89706, 56.66003, 51.57259, 76.32391
0.39, 33.8, -15.1, 57.8, 44.70753, 56.38646, 53.03368, 77.5645
0.4, 32.1, -15.9, 58.1, 45.01077, 55.87841, 54.13937, 77.87465
0.41, 32.1, -15.9, 58.1, 45.01077, 55.87841, 54.13937, 77.87465
0.42, 29.9, -16.5, 57.9, 44.97286, 54.9014, 55.00813, 77.21558
0.43, 26.5, -17.6, 58.6, 45.57933, 54.35428, 57.33798, 77.33189
0.44, 26.5, -17.6, 58.6, 45.57933, 54.35428, 57.33798, 77.33189
0.45, 23.7, -18.5, 59.3, 46.33741, 53.80715, 59.35191, 77.87465
0.46, 23.7, -18.5, 59.3, 46.33741, 53.80715, 59.35191, 77.87465
0.47, 22.5, -18.3, 59.7, 47.0955, 54.00256, 60.02323, 78.02972
0.48, 22.5, -18.3, 59.7, 47.0955, 54.00256, 60.02323, 78.02972
0.49, 21.6, -17.6, 59.2, 47.62615, 53.41635, 59.15447, 77.13805
0.5, 21.3, -17.5, 58.7, 47.28502, 53.06462, 58.79907, 76.2076
0.51, 21.3, -17.5, 58.7, 47.28502, 53.06462, 58.79907, 76.2076
0.52, 21.5, -17.4, 58.4, 46.98178, 52.83014, 58.3252, 75.70361
0.53, 20.5, -17.4, 58.2, 46.83017, 52.59566, 58.60163, 75.00578
0.54, 19.3, -17.7, 58.7, 47.20921, 52.86922, 59.94425, 75.27715
0.55, 19.3, -17.7, 58.7, 47.20921, 52.86922, 59.94425, 75.27715
0.56, 18.6, -17.1, 59.1, 48.0431, 53.33818, 60.1417, 75.27715
0.57, 18.6, -17.1, 59.1, 48.0431, 53.33818, 60.1417, 75.27715
0.58, 19.1, -16.1, 59.2, 48.57376, 53.88531, 59.47038, 75.08331
0.59, 19.1, -16.1, 59.2, 48.57376, 53.88531, 59.47038, 75.08331
0.6, 20.4, -16.4, 59.2, 48.34633, 53.84623, 59.07549, 75.93623
0.61, 20.4, -16.4, 59.2, 48.34633, 53.84623, 59.07549, 75.93623
0.62, 22.9, -17, 60, 48.42214, 54.62784, 59.11498, 78.37864
0.63, 22.9, -17, 60, 48.42214, 54.62784, 59.11498, 78.37864
0.64, 25.1, -17.7, 61, 48.46004, 55.56577, 59.58885, 80.93736
0.65, 27.7, -17.9, 61.7, 48.27052, 56.66003, 59.50987, 82.75948
0.66, 27.7, -17.9, 61.7, 48.27052, 56.66003, 59.50987, 82.75948
0.67, 30.2, -17.4, 62.3, 48.30843, 58.18416, 59.07549, 84.11639
0.68, 32, -16.4, 63.1, 49.10442, 59.78646, 58.56214, 85.27944
0.69, 32, -16.4, 63.1, 49.10442, 59.78646, 58.56214, 85.27944
0.7, 32.3, -14.4, 63.5, 50.31735, 61.54509, 57.93031, 84.73668
0.71, 32.3, -14.4, 63.5, 50.31735, 61.54509, 57.93031, 84.73668
0.72, 31.3, -12, 63.7, 51.79561, 62.87381, 57.29849, 83.18594
0.73, 29.8, -10.3, 64, 53.31178, 63.69451, 57.14053, 82.13918
0.74, 29.8, -10.3, 64, 53.31178, 63.69451, 57.14053, 82.13918
0.75, 28.5, -8.6, 64.2, 54.75213, 64.43703, 56.82462, 80.97613
0.76, 27.7, -6.9, 64.5, 56.04087, 65.53129, 56.50871, 80.08446
0.77, 27.7, -6.9, 64.5, 56.04087, 65.53129, 56.50871, 80.08446
0.78, 25.3, -5.6, 64.8, 57.59494, 66.03933, 57.02207, 79.0377
0.79, 25.3, -5.6, 64.8, 57.59494, 66.03933, 57.02207, 79.0377
0.8, 23.6, -5.3, 65.4, 58.69416, 66.35197, 57.93031, 78.88263
0.81, 22.3, -4.9, 66.2, 60.09661, 67.01634, 58.87805, 79.34785
0.82, 22.3, -4.9, 66.2, 60.09661, 67.01634, 58.87805, 79.34785
0.83, 21.2, -3.8, 66.5, 61.15793, 67.75887, 58.99651, 78.49494
0.84, 21.2, -3.8, 66.5, 61.15793, 67.75887, 58.99651, 78.49494
0.85, 21.3, -1.7, 65.7, 61.57487, 68.07152, 57.06156, 76.47898
0.86, 20.9, -0.1, 65.1, 61.95392, 68.14967, 55.75842, 74.77317
0.87, 20.9, -0.1, 65.1, 61.95392, 68.14967, 55.75842, 74.77317
0.88, 21.2, 2.1, 65.7, 63.50665, 70.45542, 55.20557, 74.07533
0.89, 22.2, 3.7, 66.4, 64.67973, 72.52669, 54.65273, 74.07533
0.9, 22.2, 3.7, 66.4, 64.67973, 72.52669, 54.65273, 74.07533
0.91, 21.8, 6, 66.5, 65.81495, 74.0899, 53.90244, 72.52459
0.92, 21.8, 6, 66.5, 65.81495, 74.0899, 53.90244, 72.52459
0.93, 21, 8.8, 66.6, 67.82051, 75.45773, 52.55981, 70.85754
0.94, 19.8, 11.3, 66.4, 69.2963, 76.31749, 51.49361, 68.80281
0.95, 19.8, 11.3, 66.4, 69.2963, 76.31749, 51.49361, 68.80281
0.96, 18.6, 13.4, 65.9, 70.20448, 76.63013, 50.38792, 66.67054
0.97, 16.9, 15.1, 65.6, 71.41539, 76.78646, 49.71661, 64.92596
0.98, 16.9, 15.1, 65.6, 71.41539, 76.78646, 49.71661, 64.92596
0.99, 15.3, 15.6, 66.1, 72.32357, 77.56807, 50.74332, 64.2641
1, 15.3, 15.6, 66.1, 72.32357, 77.56807, 50.74332, 64.2641
1.01, 14.2, 16.1, 67, 73.91289, 78.42783, 51.45412, 64.57584
1.02, 13.4, 15.8, 67.7, 74.59402, 78.93588, 52.48083, 64.96473
1.03, 13.4, 15.8, 67.7, 74.59402, 78.93588, 52.48083, 64.96473
1.04, 12, 16.7, 67.4, 75.35084, 78.62324, 52.12543, 63.91338
1.05, 12, 16.7, 67.4, 75.35084, 78.62324, 52.12543, 63.91338
1.06, 10.8, 17.7, 67.3, 76.10766, 78.74049, 51.84901, 62.78329
1.07, 9.6, 19.3, 67, 76.94016, 79.01405, 51.21719, 61.14662
1.08, 9.6, 19.3, 67, 76.94016, 79.01405, 51.21719, 61.14662
1.09, 8.6, 21.1, 66.6, 77.62129, 79.48301, 50.4669, 59.23716
1.1, 7.1, 22.7, 66.7, 79.09708, 80.1083, 50.1115, 57.9512
1.11, 7.1, 22.7, 66.7, 79.09708, 80.1083, 50.1115, 57.9512
1.12, 5.4, 23.6, 67, 80.42152, 80.4991, 50.4669, 57.17183
1.13, 5.4, 23.6, 67, 80.42152, 80.4991, 50.4669, 57.17183
1.14, 4.8, 24.1, 67.5, 81.36754, 81.20255, 50.70383, 56.97698
1.15, 4.1, 23.9, 67.6, 81.5189, 81.20255, 51.33566, 56.82111
1.16, 4.1, 23.9, 67.6, 81.5189, 81.20255, 51.33566, 56.82111
1.17, 4.1, 24.3, 67.8, 81.97298, 81.59335, 51.1777, 56.82111
1.18, 4.1, 24.3, 67.8, 81.97298, 81.59335, 51.1777, 56.82111
1.19, 4.3, 24.9, 67.8, 82.12435, 81.98416, 50.8223, 56.43143
1.2, 5.3, 25.6, 67.4, 81.70811, 82.21864, 49.87457, 56.00277
1.21, 5.3, 25.6, 67.4, 81.70811, 82.21864, 49.87457, 56.00277
1.22, 6.8, 26, 66.9, 81.02697, 82.37496, 48.76888, 55.92484
1.23, 6.8, 26, 66.9, 81.02697, 82.37496, 48.76888, 55.92484
1.24, 8.2, 25.5, 66.7, 80.08095, 82.21864, 48.41347, 56.4704
1.25, 9.7, 24.6, 66.8, 79.24845, 82.21864, 48.53194, 57.60048
1.26, 9.7, 24.6, 66.8, 79.24845, 82.21864, 48.53194, 57.60048
1.27, 11.6, 22, 67, 77.77265, 81.20255, 49.08479, 60.13343
1.28, 13.6, 19.8, 67, 76.1455, 80.4991, 49.63763, 62.19876
1.29, 13.6, 19.8, 67, 76.1455, 80.4991, 49.63763, 62.19876
1.3, 15.1, 18.1, 67, 74.78323, 79.95197, 50.07201, 63.64059
1.31, 15.1, 18.1, 67, 74.78323, 79.95197, 50.07201, 63.64059
1.32, 16.5, 16.7, 67, 73.4588, 79.56117, 50.4669, 64.84842
1.33, 16.7, 16.6, 67.2, 73.4588, 79.83473, 50.66434, 65.04227
1.34, 16.7, 16.6, 67.2, 73.4588, 79.83473, 50.66434, 65.04227
1.35, 16.6, 16.4, 67.2, 73.38312, 79.71749, 50.8223, 65.15857
1.36, 15.7, 16, 67.3, 73.68584, 79.28761, 51.29617, 65.35242
1.37, 15.7, 16, 67.3, 73.68584, 79.28761, 51.29617, 65.35242
1.38, 14.8, 15.6, 67.4, 73.91289, 78.93588, 51.8885, 65.39118
1.39, 14.8, 15.6, 67.4, 73.91289, 78.93588, 51.8885, 65.39118
1.4, 13.3, 15.7, 67.3, 74.21561, 78.42783, 52.28339, 64.73172
1.41, 12.3, 15.3, 67.3, 74.13993, 77.91979, 52.87572, 64.45894
1.42, 12.3, 15.3, 67.3, 74.13993, 77.91979, 52.87572, 64.45894
1.43, 11.3, 15.1, 67.2, 74.32914, 77.45083, 53.27061, 64.22513
1.44, 11.3, 15.1, 67.2, 74.32914, 77.45083, 53.27061, 64.22513
1.45, 10.7, 14.7, 67.1, 74.06425, 76.98186, 53.70499, 64.10822
1.46, 9.5, 14.3, 67.3, 74.44266, 76.7083, 54.45528, 64.10822
1.47, 9.5, 14.3, 67.3, 74.44266, 76.7083, 54.45528, 64.10822
1.48, 8.4, 14.9, 67.2, 74.89675, 76.47382, 54.33681, 63.28988
1.49, 7.9, 14.7, 67.3, 75.23732, 76.31749, 54.69222, 63.48472
1.5, 7.9, 14.7, 67.3, 75.23732, 76.31749, 54.69222, 63.48472
1.51, 7.9, 14.7, 67.3, 75.23732, 76.31749, 54.69222, 63.48472
1.52, 7.2, 14.7, 67.4, 75.42652, 76.35658, 55.08711, 63.17298
1.53, 6.2, 14.6, 67.2, 75.42652, 75.73129, 55.32404, 62.74432
1.54, 5, 14.3, 67.1, 75.38868, 75.34048, 55.91638, 62.2767
1.55, 5, 14.3, 67.1, 75.38868, 75.34048, 55.91638, 62.2767
1.56, 3.4, 14.9, 67, 75.91845, 75.18416, 56.1928, 61.22455
1.57, 3.4, 14.9, 67, 75.91845, 75.18416, 56.1928, 61.22455
1.58, 2.7, 14.8, 67.1, 76.25902, 74.94968, 56.42973, 61.14662
1.59, 1.8, 15.1, 67.1, 76.63743, 74.79336, 56.50871, 60.64002
1.6, 1.8, 15.1, 67.1, 76.63743, 74.79336, 56.50871, 60.64002
1.61, 1, 15.8, 66.9, 76.978, 74.83244, 56.31127, 59.74375
1.62, 1, 15.8, 66.9, 76.978, 74.83244, 56.31127, 59.74375
1.63, 0, 15.9, 66.9, 77.39425, 74.44163, 56.46922, 59.50994
1.65, -0.2, 16.3, 66.8, 77.65913, 74.36347, 56.1928, 59.19819
1.66, -0.2, 16.3, 66.8, 77.65913, 74.36347, 56.1928, 59.19819
1.67, -0.3, 16.1, 66.8, 77.62129, 74.32439, 56.39024, 59.27613
1.68, -0.3, 16.4, 67, 77.9997, 74.79336, 56.46922, 59.23716
1.69, -0.9, 17.5, 67.3, 79.17277, 75.45773, 56.15331, 58.65263
1.7, -0.9, 17.5, 67.3, 79.17277, 75.45773, 56.15331, 58.65263
1.71, -1, 17.9, 67.2, 79.39981, 75.57497, 55.87689, 58.37985
1.72, -1, 17.9, 67.2, 79.39981, 75.57497, 55.87689, 58.37985
1.73, -1.5, 18.4, 67.2, 79.92958, 75.57497, 55.67944, 58.10707
1.74, -1.5, 18.4, 67.2, 79.92958, 75.57497, 55.67944, 58.10707
1.75, -2, 18.4, 67.4, 80.08095, 75.69221, 56.07433, 57.91223
1.76, -2.5, 18.7, 67.5, 80.61072, 75.84853, 56.11382, 57.67842
1.78, -3.1, 19, 67.4, 80.72424, 75.77036, 56.15331, 57.13286
1.79, -3.1, 19, 67.4, 80.72424, 75.77036, 56.15331, 57.13286
1.8, -3.9, 19.3, 67.2, 81.14049, 75.37956, 55.95587, 56.74318
1.81, -3.7, 20.1, 66.9, 81.17833, 75.53588, 55.1266, 56.11968
1.82, -3.7, 20.1, 66.9, 81.17833, 75.53588, 55.1266, 56.11968
1.83, -4.4, 20.7, 66.9, 81.59458, 75.61404, 55.04762, 55.53515
1.84, -4.2, 20.6, 66.9, 81.59458, 75.61404, 54.96864, 55.65206
1.85, -4.2, 20.6, 66.9, 81.59458, 75.61404, 54.96864, 55.65206
1.86, -3.9, 21, 66.9, 81.67027, 76.00485, 54.7712, 55.49618
1.87, -3.9, 21, 66.9, 81.67027, 76.00485, 54.7712, 55.49618
1.88, -3.7, 20.9, 67, 81.70811, 75.96577, 54.69222, 55.8469
1.89, -2.9, 20.4, 67.1, 81.21617, 76.16117, 54.88966, 56.31452
1.9, -2.9, 20.4, 67.1, 81.21617, 76.16117, 54.88966, 56.31452
1.91, -1.7, 19.8, 67.1, 80.64856, 76.16117, 54.88966, 57.17183
1.92, -1.7, 19.8, 67.1, 80.64856, 76.16117, 54.88966, 57.17183
1.93, 0, 18.9, 67.3, 79.96742, 76.16117, 54.81069, 58.49676
1.94, 2.1, 17.3, 67.5, 78.643, 76.23933, 55.16608, 60.28931
1.95, 2.1, 17.3, 67.5, 78.643, 76.23933, 55.16608, 60.28931
1.96, 4.1, 15.9, 67.4, 77.1672, 75.84853, 55.16608, 61.61423
1.97, 6.4, 14.3, 67.1, 75.42652, 75.22324, 55.04762, 63.21195
1.98, 6.4, 14.3, 67.1, 75.42652, 75.22324, 55.04762, 63.21195
1.99, 8, 12.8, 67, 73.87505, 74.9106, 55.40302, 64.30306
2, 8, 12.8, 67, 73.87505, 74.9106, 55.40302, 64.30306
2.01, 9.8, 11.5, 67.1, 72.55062, 74.94968, 55.71893, 65.58502
2.02, 11.1, 10.5, 67.5, 71.983, 75.18416, 56.31127, 66.98069
2.03, 11.1, 10.5, 67.5, 71.983, 75.18416, 56.31127, 66.98069
2.04, 11.8, 10.7, 67.6, 72.05869, 75.45773, 55.87689, 67.25207
2.05, 12.5, 10.6, 67.6, 71.90733, 75.57497, 55.56097, 67.60099
2.06, 12.5, 10.6, 67.6, 71.90733, 75.57497, 55.56097, 67.60099
2.07, 13.1, 10.8, 67.3, 71.68027, 75.34048, 54.85017, 67.56222
2.08, 13.1, 10.8, 67.3, 71.68027, 75.34048, 54.85017, 67.56222
2.09, 13.9, 10.8, 66.9, 71.11266, 75.106, 54.25784, 67.48468
2.1, 14.5, 10.8, 66.7, 70.7721, 75.106, 53.90244, 67.52345
2.11, 14.5, 10.8, 66.7, 70.7721, 75.106, 53.90244, 67.52345
2.12, 14.9, 10.8, 67, 70.9613, 75.57497, 54.06039, 67.94991
2.13, 14.9, 10.8, 67, 70.9613, 75.57497, 54.06039, 67.94991
2.14, 15, 10.7, 67.1, 70.84778, 75.77036, 54.25784, 68.06621
2.15, 15.2, 10.6, 67.4, 71.11266, 76.08301, 54.45528, 68.4539
2.16, 15.2, 10.6, 67.4, 71.11266, 76.08301, 54.45528, 68.4539
2.17, 14.8, 11, 67.4, 71.45323, 76.04393, 54.29733, 68.22128
2.18, 14.5, 11, 67.3, 71.52892, 75.73129, 54.13937, 68.10498
2.19, 14.5, 11, 67.3, 71.52892, 75.73129, 54.13937, 68.10498
2.2, 14.7, 11.1, 67.3, 71.56676, 75.84853, 54.09988, 68.14375
2.21, 14.7, 11.1, 67.3, 71.56676, 75.84853, 54.09988, 68.14375
2.22, 15, 11.2, 67.2, 71.33971, 75.88761, 53.82346, 68.02744
2.23, 14.6, 11, 67.2, 71.49107, 75.65313, 53.98141, 68.06621
2.24, 14.6, 11, 67.2, 71.49107, 75.65313, 53.98141, 68.06621
2.25, 15.3, 11, 67.3, 71.22619, 76.12209, 54.09988, 68.29882
2.26, 15.3, 11, 67.3, 71.22619, 76.12209, 54.09988, 68.29882
2.27, 14.9, 10.8, 67, 70.9613, 75.4968, 53.94193, 67.98867
2.28, 14.4, 10.6, 67.1, 70.99915, 75.53588, 54.45528, 67.91113
2.29, 14.4, 10.6, 67.1, 70.99915, 75.53588, 54.45528, 67.91113
2.3, 14.2, 10.4, 67.1, 71.03698, 75.106, 54.49477, 68.10498
2.31, 13.6, 10.2, 67.2, 71.26403, 74.87151, 54.85017, 68.18252
2.32, 13.6, 10.2, 67.2, 71.26403, 74.87151, 54.85017, 68.18252
2.33, 12.6, 10.3, 67.1, 71.37756, 74.71519, 55.1266, 67.52345
2.34, 12.6, 10.3, 67.1, 71.37756, 74.71519, 55.1266, 67.52345
2.35, 12.1, 11.1, 67, 71.83164, 74.94968, 54.81069, 66.74808
2.36, 11.7, 12.1, 66.8, 72.36141, 75.22324, 54.25784, 65.89517
2.37, 11.7, 12.1, 66.8, 72.36141, 75.22324, 54.25784, 65.89517
2.38, 11.1, 12.8, 66.8, 72.77766, 75.4968, 54.13937, 65.19734
2.39, 11.1, 12.8, 66.8, 72.77766, 75.4968, 54.13937, 65.19734
2.4, 10.3, 13.7, 66.8, 73.38312, 75.80945, 53.98141, 64.34203
2.41, 9.7, 13.8, 66.9, 73.76153, 75.80945, 54.17886, 64.22513
2.42, 9.7, 13.8, 66.9, 73.76153, 75.80945, 54.17886, 64.22513
2.43, 9.5, 13.9, 67, 73.98857, 75.88761, 54.21835, 64.14719
2.44, 9.6, 13.8, 67.3, 74.17777, 76.23933, 54.53426, 64.41997
2.45, 9.6, 13.8, 67.3, 74.17777, 76.23933, 54.53426, 64.41997
2.46, 9.3, 14.1, 67.4, 74.40482, 76.59106, 54.7712, 64.22513
2.47, 9.3, 14.1, 67.4, 74.40482, 76.59106, 54.7712, 64.22513
2.48, 9.5, 14.1, 67.4, 74.2913, 76.7083, 54.69222, 64.18616
2.49, 9.4, 14.3, 67.2, 74.13993, 76.63013, 54.53426, 63.83544
2.5, 9.4, 14.3, 67.2, 74.13993, 76.63013, 54.53426, 63.83544
2.51, 8.9, 15, 67.1, 74.63187, 76.66922, 54.09988, 63.21195
2.52, 8.9, 15, 67.1, 74.63187, 76.66922, 54.09988, 63.21195
2.53, 8.1, 15.3, 67, 74.93459, 76.47382, 54.13937, 62.66639
2.54, 8.1, 15.7, 66.8, 74.97243, 76.59106, 53.82346, 62.23773
2.55, 8.1, 15.7, 66.8, 74.97243, 76.59106, 53.82346, 62.23773
2.56, 6.9, 16.1, 66.8, 75.61573, 76.27841, 53.90244, 61.77011
2.57, 6.1, 16.1, 66.9, 75.72925, 76.39565, 54.3763, 61.38042
2.58, 6.1, 16.1, 66.9, 75.72925, 76.39565, 54.3763, 61.38042
2.59, 5.6, 15.8, 66.9, 75.80493, 76.00485, 54.65273, 61.49733
2.6, 5.6, 15.8, 66.9, 75.80493, 76.00485, 54.65273, 61.49733
2.61, 5.3, 15.5, 66.9, 75.84277, 75.77036, 54.92915, 61.57527
2.62, 4.6, 14.6, 67.2, 75.80493, 75.34048, 55.87689, 62.08185
2.63, 4.6, 14.6, 67.2, 75.80493, 75.34048, 55.87689, 62.08185
2.64, 4.6, 14, 67.2, 75.313, 75.26232, 56.46922, 62.2767
2.65, 3.9, 13.5, 67.3, 75.38868, 74.75427, 56.94309, 62.43258
2.66, 3.9, 13.5, 67.3, 75.38868, 74.75427, 56.94309, 62.43258
2.67, 4.1, 13.2, 67.6, 75.46436, 74.83244, 57.21951, 63.05607
2.68, 4.1, 13.2, 67.6, 75.46436, 74.83244, 57.21951, 63.05607
2.69, 4.8, 12.6, 67.5, 74.85891, 74.71519, 57.37747, 63.52369
2.7, 4.8, 12.2, 67.6, 74.66971, 74.63703, 57.69338, 63.83544
2.71, 4.8, 12.2, 67.6, 74.66971, 74.63703, 57.69338, 63.83544
2.72, 5.3, 11.7, 67.6, 74.2913, 74.32439, 57.65389, 64.34203
2.73, 5.3, 11.7, 67.6, 74.2913, 74.32439, 57.65389, 64.34203
2.74, 5.3, 11.2, 67.4, 73.95073, 73.85542, 57.73287, 64.4979
2.75, 5.1, 10.5, 67.3, 73.49664, 73.23014, 58.08827, 64.77069
2.76, 5.1, 10.5, 67.3, 73.49664, 73.23014, 58.08827, 64.77069
2.77, 5.3, 10.2, 67.2, 73.15607, 73.03474, 58.12776, 64.92596
2.78, 5.4, 9.9, 67.2, 72.81551, 73.03474, 58.40418, 64.92596
2.79, 5.4, 9.6, 67.2, 72.81551, 72.72209, 58.40418, 65.27488
2.8, 5.3, 9.1, 67.5, 72.77766, 72.72209, 59.036, 65.7401
2.81, 5.3, 9.1, 67.5, 72.77766, 72.72209, 59.036, 65.7401
2.82, 5.4, 8.8, 67.2, 72.4371, 72.17496, 58.72009, 65.81763
2.83, 6.1, 8.2, 67.2, 71.7938, 72.13589, 58.99651, 66.3604
2.84, 6.1, 8.2, 67.2, 71.7938, 72.13589, 58.99651, 66.3604
2.85, 6.1, 7.9, 67.2, 71.64244, 71.9014, 59.15447, 66.51547
2.86, 6.1, 7.9, 67.2, 71.64244, 71.9014, 59.15447, 66.51547
2.87, 6.5, 7.3, 67.3, 71.41539, 71.58876, 59.19396, 67.17454
2.88, 6.8, 7.1, 67.3, 71.07482, 71.94048, 59.50987, 67.2133
2.89, 6.8, 7.1, 67.3, 71.07482, 71.94048, 59.50987, 67.2133
2.9, 6.7, 7.2, 67.2, 70.99915, 71.74508, 59.43089, 67.01946
2.91, 6.7, 7.2, 67.2, 70.99915, 71.74508, 59.43089, 67.01946
2.92, 7.2, 7.5, 67, 70.9613, 71.78416, 58.72009, 66.90315
2.93, 7.5, 7.8, 67.1, 71.07482, 72.05772, 58.56214, 66.90315
2.94, 7.5, 7.8, 67.1, 71.07482, 72.05772, 58.56214, 66.90315
2.95, 7.6, 7.7, 66.8, 70.62074, 71.94048, 58.44367, 66.63177
2.96, 7.6, 7.8, 67, 70.92346, 72.05772, 58.48316, 66.86439
2.97, 7.6, 7.8, 67, 70.92346, 72.05772, 58.48316, 66.86439
2.98, 7.8, 7.9, 67, 70.84778, 72.21404, 58.40418, 66.70931
2.99, 7.8, 7.9, 67, 70.84778, 72.21404, 58.40418, 66.70931
3, 8.7, 7.6, 67, 70.58289, 72.17496, 58.16725, 67.36838
3.01, 8.6, 7.3, 67.1, 70.46937, 72.21404, 58.60163, 67.56222
3.02, 8.6, 7.3, 67.1, 70.46937, 72.21404, 58.60163, 67.56222
3.03, 8.1, 7.6, 67.4, 71.07482, 72.48761, 58.75958, 67.52345
3.04, 8.4, 7.6, 67.3, 70.92346, 72.48761, 58.56214, 67.52345
3.05, 8.5, 7.6, 67.3, 70.92346, 72.52669, 58.56214, 67.56222
3.06, 8.3, 7.5, 67.3, 70.99915, 72.37037, 58.60163, 67.60099
3.07, 8.3, 7.5, 67.3, 70.99915, 72.37037, 58.60163, 67.60099
3.08, 8.3, 7.6, 67.1, 70.65858, 72.33128, 58.48316, 67.13577
3.09, 7.8, 7.7, 67.2, 71.18835, 72.17496, 58.56214, 67.32961
3.1, 7.8, 7.7, 67.2, 71.18835, 72.17496, 58.56214, 67.32961
3.11, 7.7, 7.6, 67.1, 70.9613, 72.0968, 58.68061, 67.17454
3.13, 7.7, 7.6, 67.1, 70.9613, 72.0968, 58.68061, 67.17454
3.14, 7.4, 7.2, 67.1, 70.84778, 71.74508, 58.87805, 67.29084
3.15, 7.4, 7.2, 67.1, 70.84778, 71.74508, 58.87805, 67.29084
3.16, 7.4, 7.2, 67.1, 70.84778, 71.74508, 58.87805, 67.29084
3.17, 7, 7.2, 67, 70.92346, 71.54967, 58.95703, 67.097
3.18, 7, 7.2, 67, 70.92346, 71.54967, 58.95703, 67.097
3.19, 7, 7.2, 67, 70.92346, 71.54967, 58.95703, 67.097
3.2, 7.6, 7.4, 67.2, 70.99915, 72.01864, 58.79907, 67.32961
3.21, 7.6, 7.4, 67.1, 70.92346, 71.9014, 58.72009, 67.2133
3.22, 7.1, 7.4, 67.2, 71.18835, 71.78416, 58.87805, 67.2133
3.23, 7.1, 7.4, 67.2, 71.18835, 71.78416, 58.87805, 67.2133
3.24, 7.2, 7.6, 67.2, 71.22619, 72.01864, 58.87805, 67.05823
3.25, 7.2, 7.6, 67.2, 71.22619, 72.01864, 58.87805, 67.05823
3.26, 7.1, 7.6, 67.1, 71.26403, 71.74508, 58.68061, 67.097
3.27, 7.1, 7.6, 67.1, 71.26403, 71.74508, 58.68061, 67.097
3.28, 7.5, 7.6, 67.1, 71.07482, 71.94048, 58.64112, 67.097
3.29, 7.5, 7.6, 67.1, 71.07482, 71.94048, 58.64112, 67.097
3.3, 7.2, 7.3, 66.9, 70.80994, 71.5106, 58.72009, 66.98069
3.31, 7.2, 7.3, 66.9, 70.80994, 71.5106, 58.72009, 66.98069
3.32, 7.2, 7.3, 66.9, 70.80994, 71.5106, 58.72009, 66.98069
