time, COPx, COPy, Fz, TopLeft, TopRight, BottomLeft, BottomRight
0.01, 11.3, 34.2, 66.6, 84.84946, 86.91104, 41.55029, 53.5045
0.02, 10.9, 34.2, 66.6, 84.88731, 86.87196, 41.70824, 53.27069
0.03, 10.9, 34.2, 66.6, 84.88731, 86.87196, 41.70824, 53.27069
0.04, 11, 34.1, 66.6, 85.00083, 86.79379, 41.62927, 53.5045
0.05, 11, 34, 66.6, 84.92515, 86.79379, 41.74773, 53.5045
0.06, 11.1, 34, 66.7, 84.92515, 86.87196, 41.74773, 53.58244
0.07, 11, 34, 66.7, 85.00083, 87.02827, 41.8662, 53.54347
0.08, 11, 34, 66.7, 85.00083, 87.02827, 41.8662, 53.54347
0.09, 11.4, 34.3, 66.7, 85.07651, 87.26276, 41.58978, 53.54347
0.1, 11.3, 34, 66.6, 84.73594, 86.95012, 41.74773, 53.54347
0.11, 11.3, 34, 66.6, 84.73594, 86.95012, 41.74773, 53.54347
0.12, 11.1, 34.1, 66.7, 85.07651, 86.87196, 41.62927, 53.62141
0.13, 11.1, 34.1, 66.7, 85.07651, 86.87196, 41.62927, 53.62141
0.14, 10.9, 33.9, 66.7, 84.92515, 86.83288, 41.98467, 53.54347
0.15, 11.3, 33.7, 66.8, 84.84946, 86.91104, 41.94518, 53.89419
0.16, 11.3, 33.7, 66.8, 84.84946, 86.91104, 41.94518, 53.89419
0.17, 11.3, 33.7, 66.8, 84.84946, 86.91104, 41.94518, 53.89419
0.18, 11.3, 33.8, 66.7, 84.92515, 86.87196, 41.78722, 53.89419
0.19, 11.2, 33.6, 66.5, 84.54674, 86.40299, 41.82671, 53.77728
0.2, 11.6, 33.6, 66.7, 84.58458, 86.75471, 41.78722, 54.01109
0.21, 11.6, 33.6, 66.7, 84.58458, 86.75471, 41.78722, 54.01109
0.22, 11.5, 33.3, 66.7, 84.58458, 86.52023, 41.94518, 54.32284
0.23, 11.9, 33.2, 66.7, 84.28185, 86.63747, 41.98467, 54.32284
0.24, 11.9, 33.2, 66.7, 84.28185, 86.63747, 41.98467, 54.32284
0.25, 11.2, 33.1, 66.9, 84.62242, 86.67656, 42.37956, 54.20594
0.26, 11.2, 33.1, 66.9, 84.62242, 86.67656, 42.37956, 54.20594
0.27, 11.2, 33.3, 66.6, 84.47105, 86.40299, 42.10314, 54.01109
0.28, 11.5, 33.3, 66.7, 84.47105, 86.55931, 41.94518, 54.128
0.29, 11.5, 33.3, 66.7, 84.47105, 86.55931, 41.94518, 54.128
0.3, 11.6, 33.4, 66.6, 84.43322, 86.55931, 41.82671, 54.08903
0.31, 11.3, 33.1, 66.5, 84.31969, 86.20759, 42.02416, 54.128
0.32, 11.3, 33.1, 66.5, 84.31969, 86.20759, 42.02416, 54.128
0.33, 11.1, 33, 66.4, 84.0548, 86.09035, 42.2216, 53.89419
0.34, 11.1, 33, 66.4, 84.0548, 86.09035, 42.2216, 53.89419
0.35, 11.8, 32.7, 66.6, 83.90344, 86.28575, 42.26109, 54.43975
0.36, 11.1, 32.1, 66.6, 83.78992, 85.73862, 42.77445, 54.55666
0.37, 11.1, 32.1, 66.6, 83.78992, 85.73862, 42.77445, 54.55666
0.38, 10.6, 32.1, 66.7, 84.16833, 85.66046, 42.9324, 54.63459
0.39, 10.6, 32.1, 66.7, 84.16833, 85.66046, 42.9324, 54.63459
0.4, 10.2, 32, 66.8, 84.20617, 85.69955, 43.36678, 54.51768
0.41, 9.9, 32.2, 66.8, 84.54674, 85.58231, 43.16934, 54.40078
0.42, 9.9, 32.2, 66.8, 84.54674, 85.58231, 43.16934, 54.40078
0.43, 10, 32.1, 66.9, 84.47105, 85.69955, 43.24832, 54.51768
0.44, 10, 32, 66.9, 84.47105, 85.58231, 43.32729, 54.59562
0.45, 10, 32, 66.9, 84.47105, 85.58231, 43.32729, 54.59562
0.46, 9.9, 32, 66.7, 84.39538, 85.15242, 43.09036, 54.55666
0.47, 9.9, 32, 66.7, 84.39538, 85.15242, 43.09036, 54.55666
0.48, 9.6, 31.7, 66.4, 83.90344, 84.68346, 43.24832, 54.36181
0.49, 9.7, 31.4, 66.4, 83.78992, 84.48805, 43.32729, 54.63459
0.5, 9.7, 31.4, 66.4, 83.78992, 84.48805, 43.32729, 54.63459
0.51, 9.1, 31.4, 66.4, 83.94128, 84.40989, 43.56423, 54.32284
0.52, 8.9, 31.3, 66.5, 83.94128, 84.40989, 43.80116, 54.32284
0.53, 9.2, 31, 66.5, 83.75208, 84.29265, 43.80116, 54.63459
0.54, 9, 30.6, 66.8, 83.94128, 84.33173, 44.23554, 55.02427
0.55, 9, 30.6, 66.8, 83.94128, 84.33173, 44.23554, 55.02427
0.56, 8.6, 30.4, 66.9, 84.0548, 84.25357, 44.59094, 55.06324
0.57, 9, 30.4, 66.7, 83.71424, 84.13632, 44.35401, 55.14118
0.58, 9, 30.4, 66.7, 83.71424, 84.13632, 44.35401, 55.14118
0.59, 9, 30.1, 66.9, 83.78992, 84.29265, 44.66992, 55.37499
0.6, 9, 30.1, 66.9, 83.78992, 84.29265, 44.66992, 55.37499
0.61, 8.8, 29.9, 66.7, 83.56287, 83.70644, 44.59094, 55.37499
0.62, 8.7, 29.6, 66.6, 83.22231, 83.47195, 44.78839, 55.33603
0.63, 8.7, 29.6, 66.6, 83.22231, 83.47195, 44.78839, 55.33603
0.64, 8.8, 29.3, 66.6, 83.10879, 83.19839, 44.78839, 55.64777
0.65, 9, 29.3, 66.6, 83.0331, 83.19839, 44.7489, 55.72571
0.66, 9, 29.3, 66.6, 83.0331, 83.19839, 44.7489, 55.72571
0.67, 8.5, 29.4, 66.7, 83.37367, 83.35472, 45.02532, 55.6088
0.68, 8.5, 29.4, 66.7, 83.37367, 83.35472, 45.02532, 55.6088
0.69, 8.5, 29.4, 66.6, 83.22231, 83.19839, 44.94634, 55.49189
0.7, 8.2, 29.2, 66.5, 83.10879, 82.92484, 45.06481, 55.45293
0.71, 8.2, 29.2, 66.5, 83.10879, 82.92484, 45.06481, 55.45293
0.72, 7.8, 29.2, 66.6, 83.29799, 83.00299, 45.34123, 55.25809
0.73, 7.8, 29.2, 66.6, 83.29799, 83.00299, 45.34123, 55.25809
0.74, 7.6, 29, 66.7, 83.37367, 82.80759, 45.49919, 55.53086
0.75, 6.9, 29.3, 66.7, 83.75208, 82.72943, 45.53867, 55.14118
0.76, 6.9, 29.3, 66.7, 83.75208, 82.72943, 45.53867, 55.14118
0.77, 5.6, 29.7, 66.7, 84.35754, 82.76851, 45.85459, 54.43975
0.78, 5.7, 29.8, 66.6, 84.35754, 82.5731, 45.53867, 54.36181
0.79, 5.7, 29.8, 66.6, 84.35754, 82.5731, 45.53867, 54.36181
0.8, 5.1, 30.4, 66.6, 84.92515, 82.72943, 45.42021, 53.93316
0.81, 5.1, 30.4, 66.6, 84.92515, 82.72943, 45.42021, 53.93316
0.82, 4.4, 30.8, 66.6, 85.45492, 82.5731, 45.26225, 53.62141
0.83, 4, 30.6, 66.6, 85.49276, 82.45586, 45.49919, 53.58244
0.84, 4, 30.6, 66.6, 85.49276, 82.45586, 45.49919, 53.58244
0.85, 4, 30.6, 66.6, 85.49276, 82.45586, 45.49919, 53.58244
0.86, 3.5, 30.6, 66.5, 85.49276, 81.9869, 45.4597, 53.34863
0.87, 3.5, 30.6, 66.5, 85.49276, 81.9869, 45.4597, 53.34863
0.88, 3.6, 30.2, 66.7, 85.37923, 82.10414, 45.97306, 53.69935
0.89, 3.6, 30.2, 66.7, 85.37923, 82.10414, 45.97306, 53.69935
0.9, 3.2, 30, 66.5, 85.26571, 81.63518, 45.97306, 53.62141
0.91, 3.6, 30.2, 66.5, 85.22787, 81.9869, 45.8151, 53.54347
0.92, 3.6, 30.2, 66.5, 85.22787, 81.9869, 45.8151, 53.54347
0.93, 3.4, 30.2, 66.5, 85.41708, 81.71333, 45.69663, 53.66038
0.94, 3.4, 30.2, 66.5, 85.41708, 81.71333, 45.69663, 53.66038
0.95, 3.2, 30.3, 66.5, 85.34139, 81.83058, 45.89408, 53.34863
0.96, 3.2, 29.8, 66.5, 85.15219, 81.51794, 46.13101, 53.73832
0.97, 3.2, 29.8, 66.5, 85.15219, 81.51794, 46.13101, 53.73832
0.98, 3.6, 29.7, 66.6, 85.19003, 81.71333, 46.01255, 54.05006
0.99, 3.6, 29.7, 66.6, 85.19003, 81.71333, 46.01255, 54.05006
1, 3.6, 29.7, 66.7, 85.19003, 81.86966, 46.1705, 54.05006
1.01, 3.6, 29.7, 66.7, 85.19003, 81.86966, 46.1705, 54.05006
1.02, 3.8, 29.6, 66.9, 85.15219, 82.22138, 46.48641, 54.20594
1.03, 3.8, 29.6, 66.9, 85.15219, 82.22138, 46.48641, 54.20594
1.04, 4, 29.6, 66.6, 84.92515, 81.75242, 46.05204, 54.20594
1.05, 4, 29.6, 66.6, 84.92515, 81.75242, 46.05204, 54.20594
1.06, 4, 29.6, 66.6, 84.92515, 81.75242, 46.05204, 54.20594
1.07, 3.8, 29.6, 66.7, 85.00083, 81.86966, 46.1705, 54.08903
1.08, 3.8, 29.6, 66.7, 85.00083, 81.86966, 46.1705, 54.08903
1.09, 4.7, 29.4, 66.7, 84.6981, 81.9869, 45.97306, 54.51768
1.1, 4.7, 29.4, 66.7, 84.6981, 81.9869, 45.97306, 54.51768
1.11, 4.7, 29.4, 66.7, 84.6981, 81.9869, 45.97306, 54.51768
1.12, 5, 29.7, 66.5, 84.47105, 82.1823, 45.77561, 54.2449
1.13, 5.6, 29.2, 66.6, 84.20617, 82.14322, 45.85459, 54.8684
1.14, 5.6, 29.2, 66.6, 84.20617, 82.14322, 45.85459, 54.8684
1.15, 5.8, 29.2, 66.5, 83.90344, 82.14322, 45.77561, 54.7515
1.16, 5.8, 29.2, 66.5, 83.90344, 82.14322, 45.77561, 54.7515
1.17, 6, 28.6, 66.7, 83.82776, 81.90874, 45.97306, 55.41396
1.18, 6, 28.6, 66.7, 83.82776, 81.90874, 45.97306, 55.41396
1.19, 6.2, 28.3, 66.7, 83.60072, 81.9869, 46.20999, 55.56983
1.2, 6.2, 28.3, 66.7, 83.60072, 81.9869, 46.20999, 55.56983
1.21, 5.7, 28.7, 66.8, 84.0548, 82.1823, 46.24948, 55.25809
1.22, 5.7, 28.7, 66.8, 84.0548, 82.1823, 46.24948, 55.25809
1.23, 5.6, 28.7, 66.8, 84.13049, 82.06506, 46.20999, 55.29705
1.24, 5.6, 28.7, 66.8, 84.13049, 82.06506, 46.20999, 55.29705
1.25, 5.8, 29, 66.7, 83.97913, 82.22138, 46.01255, 54.98531
1.26, 5.8, 29, 66.7, 83.97913, 82.22138, 46.01255, 54.98531
1.27, 5.8, 29, 66.7, 83.97913, 82.22138, 46.01255, 54.98531
1.28, 6, 29.2, 66.6, 83.97913, 82.22138, 45.65714, 54.90737
1.29, 5.6, 29, 66.6, 83.97913, 81.90874, 45.85459, 54.94634
1.3, 5.6, 29, 66.6, 83.97913, 81.90874, 45.85459, 54.94634
1.31, 5.8, 28.8, 66.6, 83.78992, 81.90874, 46.01255, 55.10221
1.32, 5.8, 28.8, 66.6, 83.78992, 81.90874, 46.01255, 55.10221
1.33, 5.9, 28.6, 66.6, 83.78992, 81.7915, 46.05204, 55.33603
1.34, 5.9, 28.6, 66.6, 83.78992, 81.7915, 46.05204, 55.33603
1.35, 5.7, 28.5, 66.7, 83.6764, 81.86966, 46.32846, 55.21912
1.36, 5.4, 28.6, 66.5, 83.8656, 81.51794, 46.09153, 55.14118
1.37, 5.4, 28.6, 66.5, 83.8656, 81.51794, 46.09153, 55.14118
1.38, 5.8, 28.5, 66.5, 83.56287, 81.71333, 46.13101, 55.18015
1.39, 5.8, 28.1, 66.6, 83.44935, 81.51794, 46.32846, 55.49189
1.4, 5.8, 28.1, 66.6, 83.44935, 81.51794, 46.32846, 55.49189
1.41, 5.9, 27.9, 66.6, 83.33583, 81.47885, 46.40743, 55.64777
1.42, 5.9, 27.9, 66.6, 83.33583, 81.47885, 46.40743, 55.64777
1.43, 5.2, 27.6, 66.7, 83.44935, 81.24437, 46.92079, 55.6088
1.44, 5.7, 27.3, 66.8, 83.29799, 81.28345, 46.96028, 56.07642
1.45, 5.7, 27.3, 66.8, 83.29799, 81.28345, 46.96028, 56.07642
1.46, 6.1, 27.4, 66.8, 83.33583, 81.43977, 46.80232, 56.27126
1.47, 6.1, 27.4, 66.8, 83.33583, 81.43977, 46.80232, 56.27126
1.48, 6, 27.3, 66.8, 83.10879, 81.43977, 46.92079, 56.07642
1.49, 5.8, 27.4, 66.7, 83.0331, 81.36161, 46.96028, 55.84261
1.5, 5.8, 27.4, 66.7, 83.0331, 81.36161, 46.96028, 55.84261
1.51, 5.9, 27.6, 66.6, 83.07095, 81.28345, 46.60488, 55.72571
1.52, 6.2, 27.8, 66.4, 82.88174, 81.24437, 46.32846, 55.6088
1.53, 6.2, 27.8, 66.4, 82.88174, 81.24437, 46.32846, 55.6088
1.54, 5.5, 27.9, 66.7, 83.52503, 81.4007, 46.64437, 55.6088
1.55, 5.5, 27.9, 66.7, 83.52503, 81.4007, 46.64437, 55.6088
1.56, 6.1, 28, 66.4, 82.95742, 81.36161, 46.28897, 55.41396
1.57, 5.7, 27.7, 66.5, 83.14663, 81.12713, 46.5259, 55.64777
1.58, 5.7, 27.7, 66.5, 83.14663, 81.12713, 46.5259, 55.64777
1.59, 5.5, 27.5, 66.7, 83.22231, 81.24437, 46.8813, 55.76468
1.6, 5.5, 27.5, 66.7, 83.22231, 81.24437, 46.8813, 55.76468
1.61, 6.3, 27.5, 66.8, 83.26015, 81.47885, 46.64437, 56.2323
1.62, 6, 27.2, 66.8, 82.99526, 81.51794, 47.07875, 56.03746
1.63, 6, 27.2, 66.8, 82.99526, 81.51794, 47.07875, 56.03746
1.64, 6.4, 27.6, 66.9, 83.22231, 81.90874, 46.80232, 56.07642
1.65, 6.5, 27.6, 66.7, 83.07095, 81.71333, 46.64437, 56.03746
1.66, 6.5, 27.6, 66.7, 83.07095, 81.71333, 46.64437, 56.03746
1.67, 6.5, 27.8, 66.6, 83.07095, 81.71333, 46.40743, 55.88158
1.68, 6.5, 27.8, 66.6, 83.07095, 81.71333, 46.40743, 55.88158
1.69, 6.7, 27.8, 66.6, 82.99526, 81.67426, 46.24948, 55.92055
1.7, 7.3, 27.7, 66.4, 82.54118, 81.51794, 46.01255, 56.07642
1.71, 7.3, 27.7, 66.4, 82.54118, 81.51794, 46.01255, 56.07642
1.72, 7, 27.9, 66.5, 82.73038, 81.83058, 46.20999, 55.80364
1.73, 7.1, 27.5, 66.7, 82.76822, 81.83058, 46.48641, 56.19333
1.74, 6.9, 27.5, 66.7, 82.76822, 81.67426, 46.48641, 56.19333
1.75, 7.2, 27.4, 66.7, 82.69254, 81.83058, 46.44692, 56.31023
1.76, 7.2, 27.4, 66.7, 82.69254, 81.83058, 46.44692, 56.31023
1.77, 6.6, 27.4, 66.9, 83.07095, 81.83058, 46.80232, 56.2323
1.78, 6.6, 27.5, 66.7, 82.91958, 81.67426, 46.68386, 56.11539
1.79, 6.6, 27.5, 66.7, 82.91958, 81.67426, 46.68386, 56.11539
1.8, 6.5, 27.8, 66.8, 83.18447, 81.94782, 46.56539, 55.95952
1.81, 6.5, 27.8, 66.8, 83.18447, 81.94782, 46.56539, 55.95952
1.82, 6.5, 28.4, 66.6, 83.22231, 82.14322, 46.13101, 55.33603
1.83, 5.8, 28.6, 66.6, 83.6764, 81.9869, 46.24948, 55.14118
1.84, 5.8, 28.6, 66.6, 83.6764, 81.9869, 46.24948, 55.14118
1.85, 5.7, 28.7, 66.4, 83.41151, 81.83058, 46.13101, 54.79046
1.86, 5.7, 28.7, 66.4, 83.41151, 81.83058, 46.13101, 54.79046
1.87, 5.7, 28.7, 66.5, 83.63856, 81.75242, 45.97306, 54.98531
1.88, 5.3, 28.7, 66.4, 83.6764, 81.5961, 46.1705, 54.79046
1.89, 5.3, 28.7, 66.4, 83.6764, 81.5961, 46.1705, 54.79046
1.9, 5.2, 28.7, 66.5, 83.94128, 81.4007, 46.05204, 55.02427
1.91, 5.2, 28.3, 66.6, 83.78992, 81.51794, 46.44692, 55.18015
1.92, 5.2, 28.3, 66.6, 83.78992, 81.51794, 46.44692, 55.18015
1.93, 5.2, 28.5, 66.7, 83.97913, 81.67426, 46.40743, 55.18015
1.94, 5.2, 28.5, 66.7, 83.97913, 81.67426, 46.40743, 55.18015
1.95, 5, 28.3, 66.8, 84.01696, 81.71333, 46.68386, 55.21912
1.96, 4.8, 28.9, 66.7, 84.28185, 81.83058, 46.36795, 54.79046
1.97, 4.8, 28.9, 66.7, 84.28185, 81.83058, 46.36795, 54.79046
1.98, 4.4, 29, 66.6, 84.24401, 81.67426, 46.36795, 54.43975
1.99, 4.4, 29, 66.6, 84.24401, 81.67426, 46.36795, 54.43975
2, 4.9, 28.7, 66.5, 84.01696, 81.55701, 46.28897, 54.79046
2.01, 4, 28.5, 66.7, 84.31969, 81.28345, 46.76283, 54.82943
2.02, 4, 28.5, 66.7, 84.31969, 81.28345, 46.76283, 54.82943
2.03, 3.8, 28.7, 66.6, 84.43322, 81.32253, 46.72334, 54.59562
2.04, 3.8, 28.6, 66.7, 84.43322, 81.28345, 46.76283, 54.63459
2.05, 3.8, 28.6, 66.7, 84.43322, 81.28345, 46.76283, 54.63459
2.06, 3.7, 28.7, 66.6, 84.43322, 81.36161, 46.80232, 54.43975
2.07, 3.7, 28.7, 66.6, 84.43322, 81.36161, 46.80232, 54.43975
2.08, 3.9, 28.6, 66.6, 84.39538, 81.20529, 46.64437, 54.71252
2.09, 3.4, 28.4, 66.5, 84.24401, 80.85357, 46.8813, 54.51768
2.1, 3.4, 28.4, 66.5, 84.24401, 80.85357, 46.8813, 54.51768
2.11, 3.4, 28.4, 66.5, 84.24401, 80.85357, 46.8813, 54.51768
2.12, 2.8, 28.4, 66.5, 84.54674, 80.61909, 46.96028, 54.43975
2.13, 3, 28.2, 66.5, 84.31969, 80.50185, 46.99977, 54.51768
2.14, 2.6, 28.4, 66.7, 84.77378, 80.77541, 47.2367, 54.51768
2.15, 2.6, 28.4, 66.7, 84.77378, 80.77541, 47.2367, 54.51768
2.16, 3, 28.2, 66.7, 84.47105, 80.97081, 47.31568, 54.59562
2.17, 2.8, 28.4, 66.7, 84.62242, 80.89265, 47.19722, 54.40078
2.18, 2.8, 28.4, 66.7, 84.62242, 80.89265, 47.19722, 54.40078
2.19, 2.9, 28.5, 66.7, 84.6981, 81.08805, 47.19722, 54.40078
2.2, 2.9, 28.5, 66.7, 84.6981, 81.08805, 47.19722, 54.40078
2.21, 3, 28.4, 66.7, 84.62242, 80.93173, 47.11824, 54.55666
2.22, 2.9, 28.4, 66.7, 84.62242, 80.93173, 47.2367, 54.51768
2.23, 2.9, 28.4, 66.7, 84.62242, 80.93173, 47.2367, 54.51768
2.24, 3.2, 28.5, 66.6, 84.43322, 81.00989, 47.03926, 54.43975
2.25, 3.5, 28.2, 66.6, 84.28185, 80.77541, 46.92079, 54.79046
2.26, 3.5, 28.2, 66.6, 84.28185, 80.77541, 46.92079, 54.79046
2.27, 3.5, 28, 66.6, 84.13049, 80.85357, 47.15773, 54.8684
2.28, 3.5, 28, 66.6, 84.13049, 80.85357, 47.15773, 54.8684
2.29, 3.1, 28.4, 66.6, 84.5089, 80.89265, 47.03926, 54.55666
2.3, 3.4, 28, 66.7, 84.09264, 80.93173, 47.35517, 54.79046
2.31, 3.4, 28, 66.7, 84.09264, 80.93173, 47.35517, 54.79046
2.32, 3.5, 28.2, 66.6, 84.09264, 81.00989, 47.15773, 54.67356
2.33, 3.5, 28.2, 66.6, 84.09264, 81.00989, 47.15773, 54.67356
2.34, 3.4, 28, 66.5, 83.97913, 80.65816, 47.15773, 54.7515
2.35, 3.8, 27.8, 66.7, 83.97913, 80.93173, 47.2367, 55.06324
2.36, 3.8, 27.8, 66.7, 83.97913, 80.93173, 47.2367, 55.06324
2.37, 4.1, 27.8, 66.6, 83.82776, 80.89265, 47.07875, 55.14118
2.38, 4.1, 27.4, 66.6, 83.44935, 80.69724, 47.39466, 55.21912
2.39, 4.1, 27.4, 66.6, 83.44935, 80.69724, 47.39466, 55.21912
2.4, 4.2, 27.7, 66.6, 83.6764, 80.81448, 47.07875, 55.21912
2.41, 4.2, 27.7, 66.6, 83.6764, 80.81448, 47.07875, 55.21912
2.42, 4.6, 27.6, 66.5, 83.37367, 80.93173, 47.03926, 55.25809
2.43, 4.2, 27.3, 66.7, 83.60072, 80.73633, 47.43415, 55.56983
2.44, 4.2, 27.3, 66.7, 83.60072, 80.73633, 47.43415, 55.56983
2.45, 4.2, 27.1, 66.6, 83.22231, 80.69724, 47.55262, 55.37499
2.46, 4.2, 27.1, 66.6, 83.22231, 80.69724, 47.55262, 55.37499
2.47, 4.4, 26.8, 66.6, 83.07095, 80.46276, 47.63159, 55.76468
2.48, 4.2, 26.6, 66.9, 83.29799, 80.65816, 48.06597, 55.92055
2.49, 4.2, 26.6, 66.9, 83.29799, 80.65816, 48.06597, 55.92055
2.5, 4, 26.9, 66.7, 83.26015, 80.65816, 47.90801, 55.53086
2.51, 3.9, 26.8, 66.8, 83.33583, 80.61909, 47.98699, 55.56983
2.52, 3.9, 26.8, 66.8, 83.33583, 80.61909, 47.98699, 55.56983
2.53, 3.9, 26.9, 66.7, 83.37367, 80.46276, 47.75006, 55.53086
2.54, 3.9, 26.9, 66.7, 83.37367, 80.46276, 47.75006, 55.53086
2.55, 4.3, 26.8, 66.7, 83.14663, 80.61909, 47.78955, 55.68674
2.56, 4.1, 26.5, 66.7, 83.0331, 80.42368, 47.98699, 55.76468
2.57, 4.1, 26.5, 66.7, 83.0331, 80.42368, 47.98699, 55.76468
2.58, 4.1, 26.5, 66.7, 83.0331, 80.42368, 47.98699, 55.76468
2.59, 3.8, 26.5, 66.8, 83.22231, 80.42368, 48.22393, 55.80364
2.6, 3.8, 26.5, 66.8, 83.22231, 80.42368, 48.22393, 55.80364
2.61, 4.2, 26.6, 66.7, 83.07095, 80.61909, 48.02648, 55.72571
2.62, 4.2, 26.6, 66.7, 83.07095, 80.61909, 48.02648, 55.72571
2.63, 4.1, 26.6, 66.7, 83.07095, 80.54092, 48.06597, 55.68674
2.64, 4.1, 26.5, 66.6, 82.84389, 80.3846, 48.02648, 55.64777
2.65, 4.1, 26.5, 66.6, 82.84389, 80.3846, 48.02648, 55.64777
2.66, 3.5, 26.4, 66.6, 83.14663, 79.87656, 48.02648, 55.64777
2.67, 3.5, 26.4, 66.6, 83.14663, 79.87656, 48.02648, 55.64777
2.68, 3.5, 26.5, 66.6, 83.18447, 80.11104, 48.14495, 55.56983
2.69, 3.5, 26.7, 66.6, 83.41151, 80.07196, 47.86853, 55.56983
2.7, 3.5, 26.7, 66.6, 83.41151, 80.07196, 47.86853, 55.56983
2.71, 3, 27.1, 66.5, 83.52503, 80.26736, 47.90801, 54.94634
2.72, 3.1, 27.3, 66.4, 83.52503, 80.15012, 47.5921, 54.8684
2.73, 3.1, 27.3, 66.4, 83.52503, 80.15012, 47.5921, 54.8684
2.74, 2.9, 27.2, 66.6, 83.8656, 80.26736, 47.86853, 55.06324
2.75, 2.9, 27.2, 66.6, 83.8656, 80.26736, 47.86853, 55.06324
2.76, 2.6, 27.5, 66.8, 84.13049, 80.61909, 47.98699, 54.82943
2.77, 2.6, 27.4, 66.8, 84.09264, 80.46276, 47.98699, 54.94634
2.78, 2.6, 27.4, 66.8, 84.09264, 80.46276, 47.98699, 54.94634
2.79, 2.1, 27.3, 66.7, 84.24401, 80.22828, 48.10546, 54.82943
2.8, 2.1, 27.3, 66.7, 84.24401, 80.22828, 48.10546, 54.82943
2.81, 2.4, 27.7, 66.6, 84.13049, 80.42368, 47.78955, 54.51768
2.82, 2, 27.6, 66.6, 84.31969, 80.07196, 47.86853, 54.59562
2.83, 2, 27.6, 66.6, 84.31969, 80.07196, 47.86853, 54.59562
2.84, 2.1, 28, 66.6, 84.47105, 80.3846, 47.63159, 54.36181
2.85, 2.3, 27.8, 66.5, 84.20617, 80.11104, 47.55262, 54.47872
2.86, 2.3, 27.8, 66.5, 84.20617, 80.11104, 47.55262, 54.47872
2.87, 2.4, 28.2, 66.6, 84.5089, 80.61909, 47.39466, 54.36181
2.88, 2.4, 28.2, 66.6, 84.5089, 80.61909, 47.39466, 54.36181
2.89, 2.6, 28.6, 66.6, 84.62242, 80.89265, 47.15773, 54.20594
2.9, 2.6, 28.6, 66.6, 84.62242, 80.89265, 47.15773, 54.20594
2.91, 3, 28.5, 66.6, 84.47105, 80.93173, 47.07875, 54.40078
2.92, 3, 28.5, 66.6, 84.47105, 80.93173, 47.07875, 54.40078
2.93, 3.6, 28.7, 66.7, 84.5089, 81.43977, 46.8813, 54.43975
2.94, 3.4, 28.6, 66.6, 84.28185, 81.28345, 46.99977, 54.28387
2.95, 3.7, 28.4, 66.7, 84.31969, 81.20529, 46.99977, 54.71252
2.96, 3.7, 28.4, 66.7, 84.31969, 81.20529, 46.99977, 54.71252
2.97, 3.7, 28.4, 66.7, 84.31969, 81.20529, 46.99977, 54.71252
2.98, 4.1, 28.6, 66.7, 84.24401, 81.55701, 46.80232, 54.59562
2.99, 4.1, 28.6, 66.7, 84.24401, 81.55701, 46.80232, 54.59562
3, 4.3, 28.8, 66.7, 84.35754, 81.5961, 46.56539, 54.71252
3.01, 4.3, 28.8, 66.7, 84.35754, 81.5961, 46.56539, 54.71252
3.02, 4.2, 28.6, 66.6, 84.20617, 81.43977, 46.68386, 54.63459
3.03, 4.2, 28.6, 66.6, 84.20617, 81.43977, 46.68386, 54.63459
3.04, 4.4, 28.3, 66.6, 83.75208, 81.4007, 46.92079, 54.71252
3.05, 4.4, 28.3, 66.6, 83.75208, 81.4007, 46.92079, 54.71252
3.06, 4.7, 28.2, 66.5, 83.60072, 81.4007, 46.80232, 54.82943
3.07, 4.7, 28.2, 66.5, 83.60072, 81.4007, 46.80232, 54.82943
3.08, 5.2, 28, 66.7, 83.48719, 81.5961, 46.84181, 55.21912
3.09, 5.2, 28, 66.7, 83.48719, 81.5961, 46.84181, 55.21912
3.1, 4.8, 28.1, 66.6, 83.56287, 81.51794, 46.96028, 55.02427
3.11, 4.8, 28.1, 66.6, 83.56287, 81.51794, 46.96028, 55.02427
3.12, 4.6, 27.7, 66.5, 83.26015, 81.12713, 47.11824, 55.02427
3.13, 5, 27.9, 66.6, 83.33583, 81.4007, 46.96028, 55.10221
3.14, 5, 27.9, 66.6, 83.33583, 81.4007, 46.96028, 55.10221
3.15, 5, 27.9, 66.6, 83.33583, 81.4007, 46.96028, 55.10221
3.16, 5.1, 28, 66.7, 83.52503, 81.55701, 46.8813, 55.25809
3.17, 5.1, 28, 66.7, 83.52503, 81.55701, 46.8813, 55.25809
3.18, 5.1, 28, 66.7, 83.52503, 81.55701, 46.8813, 55.25809
3.19, 5, 27.8, 66.6, 83.52503, 81.24437, 46.92079, 55.37499
3.2, 5, 27.8, 66.6, 83.52503, 81.24437, 46.92079, 55.37499
3.21, 5.1, 27.2, 66.9, 83.37367, 81.28345, 47.43415, 55.88158
3.22, 5.1, 27.2, 66.9, 83.37367, 81.28345, 47.43415, 55.88158
3.23, 5.1, 27.2, 66.8, 83.18447, 81.24437, 47.39466, 55.72571
3.24, 5.1, 27.2, 66.8, 83.18447, 81.24437, 47.39466, 55.72571
3.25, 5.1, 27.2, 66.6, 82.99526, 80.89265, 47.15773, 55.64777
3.26, 5.1, 27.2, 66.6, 82.99526, 80.89265, 47.15773, 55.64777
3.27, 5.7, 27.2, 66.3, 82.54118, 80.77541, 46.8813, 55.64777
3.28, 5.7, 27.2, 66.3, 82.54118, 80.77541, 46.8813, 55.64777
